energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2
1.940000000000000058e-01,7.450931696134306442e-05,2.230812863930167191e-08,1.667740067123684331e-05,7.947740232396974045e-08,8.417689018499738027e-08,5.764313502078936607e-05,1.296741531512125661e-09,2.206489242330147376e-11,7.491026780451120636e-12,1.490417550925964747e-09,2.276702589405571481e-14,5.633141442383917067e-14,3.004403690957795108e-13,3.461770035933564199e-13,1.407451150415574129e-12
1.945000000000000062e-01,6.148959019574078372e-05,2.028111205711419489e-08,1.662064268431735528e-05,8.377015237359582969e-08,5.868029870477737926e-08,4.470289978203601547e-05,1.465800336817715321e-09,2.669564080438585337e-11,9.017318023213123737e-12,1.811562598170860784e-09,2.328874660100983292e-14,5.869521655742876298e-14,4.025940381461951831e-13,4.961802503437336869e-13,2.109599855516429268e-12
1.950000000000000067e-01,4.965850042533375130e-05,1.836585501868349930e-08,1.655228906628450296e-05,8.801849265737154920e-08,4.067244440084242511e-08,3.295528685782014335e-05,1.642719806731783004e-09,3.194782132222988061e-11,1.075002563151912136e-11,2.177891929810821652e-09,2.371172353177117380e-14,6.088761683424472299e-14,5.404797289195138242e-13,7.007517462234794669e-13,3.073737897842455465e-12
1.955000000000000071e-01,3.935973174095041904e-05,1.675617141587173612e-08,1.647294856090951120e-05,9.222529591989162941e-08,2.975044434811661917e-08,2.274357800255061616e-05,1.825612068274585805e-09,3.783586271253706747e-11,1.270177027448746515e-11,2.590964532385928063e-09,2.406150713990725254e-14,6.274066513929170037e-14,7.230217394491528416e-13,9.737539162279949810e-13,4.367994933186559939e-12
1.960000000000000075e-01,3.093565305138762617e-05,1.559698815191842970e-08,1.638459695157042784e-05,9.643854818150439942e-08,2.547043206930170242e-08,1.440841868448326744e-05,2.012285490891889562e-09,4.436126822657540450e-11,1.487633812352067444e-11,3.051473420727549545e-09,2.438629298848743569e-14,6.409579215931360244e-14,9.606024013379750799e-13,1.331005003418419546e-12,6.070323750768482365e-12
1.965000000000000080e-01,2.472044761433904423e-05,1.494804105393179783e-08,1.628956144194384888e-05,1.007234895899430110e-07,2.761085325900245336e-08,8.281764208857303887e-06,2.200281057738231720e-09,5.151090858035266985e-11,1.726695968763668553e-11,3.559107691115202807e-09,2.475168439088335373e-14,6.487520013479131545e-14,1.265093937686213447e-12,1.790233230222357521e-12,8.268063843983461034e-12
1.970000000000000084e-01,2.103302679201129416e-05,1.479006651898971282e-08,1.618945392216389166e-05,1.051288206408291787e-07,3.619067504052581018e-08,4.680869672733207429e-06,2.386920363945243117e-09,5.925564631645781300e-11,1.985748223685543001e-11,4.112433350899829267e-09,2.522558894219843775e-14,6.514877324099752919e-14,1.649783442111253862e-12,2.370919375133650053e-12,1.105699327296469504e-11
1.975000000000000089e-01,2.017037661154084748e-05,1.506597580041130028e-08,1.608452535967537674e-05,1.096618584563911795e-07,5.126289101405054498e-08,3.902472333714630497e-06,2.569364139490496595e-09,6.754937674289350964e-11,2.262560164993138539e-11,4.708799811762632441e-09,2.585616699453490929e-14,6.515827162014674285e-14,2.129135455639632752e-12,3.093982461267913990e-12,1.453981798580237273e-11
1.980000000000000093e-01,2.240176089993619937e-05,1.573425801882582671e-08,1.597370177444045367e-05,1.142833625167091110e-07,7.265101852426679990e-08,6.217174037669666900e-06,2.744679662996798238e-09,7.632855797038908372e-11,2.554645540143354999e-11,5.344278452805543518e-09,2.665013386486837927e-14,6.527327791110924639e-14,2.718360463788690046e-12,3.981281118270803341e-12,1.882407211292564803e-11
1.984999999999999820e-01,2.796382361909048012e-05,1.680801797304578354e-08,1.585525038826061136e-05,1.189240621692832137e-07,9.983681590682086031e-08,1.186393407330700314e-05,2.909914956603225522e-09,8.551228654339336072e-11,2.859480024203599093e-11,6.013638819630129130e-09,2.756058684782489415e-14,6.588099833459569631e-14,3.432803812779847816e-12,5.054935439574808950e-12,2.401942985933859475e-11
1.989999999999999825e-01,3.705625713255886254e-05,1.836165676660499055e-08,1.572774895103002605e-05,1.235154167371070543e-07,1.321183925378165668e-07,2.104457246977182324e-05,3.062177261373100443e-09,9.500295658142266302e-11,3.174473155771613247e-11,6.710366842671553337e-09,2.849157823864495796e-14,6.724327938036840324e-14,4.287221497363194624e-12,6.336509494317306897e-12,3.023445744137874373e-11
1.994999999999999829e-01,4.983749796107708068e-05,2.050361215491099854e-08,1.559090742719920948e-05,1.280208641056916479e-07,1.689879952459765275e-07,3.391826215403404552e-05,3.198713011308509957e-09,1.046875199883746540e-10,3.496711514287385858e-11,7.426727969070648426e-09,2.932116725076051678e-14,6.937500964494534935e-14,5.295044952975442630e-12,7.846119537452237014e-12,3.757286107520821417e-11
1.999999999999999833e-01,6.641997537741943221e-05,2.332982687465117309e-08,1.544586656045200180e-05,1.324534450509045637e-07,2.105228658229360231e-07,5.059611685056482940e-05,3.316986367279905374e-09,1.144393437379684434e-10,3.822605360388454672e-11,8.153876363565236834e-09,2.993754874545090829e-14,7.199775954761160404e-14,6.467738599248182957e-12,9.601537512884236379e-12,4.612931448883479529e-11
2.004999999999999838e-01,8.686475694022032911e-05,2.688117350298698395e-08,1.529483431602224737e-05,1.368714198738905023e-07,2.575322154553985210e-07,7.113609993416851614e-05,3.414753347042023071e-09,1.241206378674675198e-10,4.147628161247879579e-11,8.882009418915877982e-09,3.027689475248339442e-14,7.459881666310745620e-14,7.814316622051469307e-12,1.161734198504392162e-11,5.598497753785046427e-11
2.009999999999999842e-01,1.111758837927345718e-04,3.112526312475575411e-08,1.514021408524481419e-05,1.413529359353059674e-07,3.112980787379364844e-07,9.553853393272865671e-05,3.490128694210503979e-09,1.335854048214145535e-10,4.466311068370610573e-11,9.600564812897770341e-09,3.034936825110777832e-14,7.658647570078722519e-14,9.341021149139239382e-12,1.390413687679945668e-11,6.720284662562418757e-11
2.014999999999999847e-01,1.392950800781029761e-04,3.597065086477246338e-08,1.498360204259408730e-05,1.459599856052141893e-07,3.729514598054133080e-07,1.237424579828845896e-04,3.541642863004017759e-09,1.426828374393392446e-10,4.772552774068810919e-11,1.029845535447726333e-08,3.024265930380399139e-14,7.749267442605036222e-14,1.105109747827967843e-11,1.646782659688188591e-11,7.982310684361745232e-11
2.019999999999999851e-01,1.710976829085137740e-04,4.130561204957267751e-08,1.482509135811790692e-05,1.507069073972353782e-07,4.427399168643930652e-07,1.556229784100517707e-04,3.568286848598837642e-09,1.512610697311839433e-10,5.060172241856611808e-11,1.096433497870014292e-08,3.009966948226260016e-14,7.715034283740166843e-14,1.294456176316454969e-11,1.930891930153443183e-11,9.385868241727816303e-11
2.024999999999999856e-01,2.063904884416905845e-04,4.704201969340249342e-08,1.466319450483448503e-05,1.555473258740645984e-07,5.195549574313667209e-07,1.909896339600568923e-04,3.569543053576866902e-09,1.591711627043334510e-10,5.323524985371582263e-11,1.158688757981896394e-08,3.007613431373046001e-14,7.577615951802319382e-14,1.501786252486713718e-11,2.242183745347402069e-11,1.092912020845177742e-10
2.029999999999999860e-01,2.449117900304560399e-04,5.314285757082518999e-08,1.449543650925758392e-05,1.603861364272817812e-07,6.010246965344962715e-07,2.295857082203797261e-04,3.545400933000476476e-09,1.662711885501765393e-10,5.557969970430513397e-11,1.215512901031246739e-08,3.029161576516498368e-14,7.392038138969128212e-14,1.726339184156553522e-11,2.579424580197300416e-11,1.260676048984067024e-10
2.034999999999999865e-01,2.863333549894683198e-04,5.962031003823445849e-08,1.431939058773785073e-05,1.651128442639713800e-07,6.842476151944615925e-07,2.710884052572578229e-04,3.496356781739251709e-09,1.724302625524671088e-10,5.760030171601120178e-11,1.265871160246629205e-08,3.079041273568739724e-14,7.229342520446421027e-14,1.966888731662767031e-11,2.940645036539562084e-11,1.440976059450644795e-10
2.039999999999999869e-01,3.302636591027319928e-04,6.650596011434870730e-08,1.413374014946558324e-05,1.696434885700715725e-07,7.669396117672099676e-07,3.151098626674913640e-04,3.423397688314867899e-09,1.775323652956913180e-10,5.927213433944506420e-11,1.308822005388179249e-08,3.152613428744654500e-14,7.152592748985879893e-14,2.221684997729458627e-11,3.323096055145164211e-11,1.632522189747273574e-10
2.044999999999999873e-01,3.762515514766191175e-04,7.380826992367115618e-08,1.393893439065443045e-05,1.739543159676747663e-07,8.485281493445750652e-07,3.611990752927881536e-04,3.327970343973497628e-09,1.814797998496681089e-10,6.057600308653840672e-11,1.343544750090477304e-08,3.237578252520647451e-14,7.194666517978962947e-14,2.488415208870795546e-11,3.723232321109384311e-11,1.833634949954551679e-10
2.049999999999999878e-01,4.237897274685803201e-04,8.147859727565083710e-08,1.373716453630254540e-05,1.780931037632248953e-07,9.306771906113466557e-07,4.088448894317862556e-04,3.211936024958482926e-09,1.841961403973139921e-10,6.149402824614466268e-11,1.369364110070600508e-08,3.317898632167056428e-14,7.345949685738234731e-14,2.764200005127331892e-11,4.136732247255527547e-11,2.042255859503314232e-10
2.054999999999999882e-01,4.723178735790999928e-04,8.940258962369332284e-08,1.353165812447059679e-05,1.821626043849091958e-07,1.016911505111268231e-06,4.574802541503015705e-04,3.077513622377415154e-09,1.856285498463196257e-10,6.200710812752131562e-11,1.385770744193318011e-08,3.378923019223122224e-14,7.556661686834164892e-14,3.045634986370443949e-11,4.558559436047998327e-11,2.255971856218892724e-10
2.059999999999999887e-01,5.212259270575012385e-04,9.742106163765610939e-08,1.332555969572472897e-05,1.862816236795955860e-07,1.111370416297675017e-06,5.064878643961350912e-04,2.927213046316098623e-09,1.857493726684951410e-10,6.209563690158256047e-11,1.392436956598790469e-08,3.411977026388621695e-14,7.753304150690316112e-14,3.328876753514265029e-11,4.983064334355989701e-11,2.472053409103913020e-10
2.064999999999999891e-01,5.698583307804868953e-04,1.053696518388495249e-07,1.312082939473152341e-05,1.905383418089795435e-07,1.217113345869968040e-06,5.552072187127404627e-04,2.763761657755904420e-09,1.845569429242145458e-10,6.174347197949470878e-11,1.389226924069611423e-08,3.416893928312078063e-14,7.863587154111100811e-14,3.609762086614961408e-11,5.404118840869345110e-11,2.687505695035077225e-10
2.069999999999999896e-01,6.175202742386077170e-04,1.131169999752712235e-07,1.291758282203972282e-05,1.949539481689815740e-07,1.334648749522025788e-06,6.029429896449696805e-04,2.590026573989911704e-09,1.820755830898392035e-10,6.094373508451581162e-11,1.376201029780222848e-08,3.401693861611155508e-14,7.841085185723988156e-14,3.883941999903500305e-11,5.815272755488564549e-11,2.899131668042333452e-10
2.074999999999999900e-01,6.634866311450993148e-04,1.205817527189130873e-07,1.271412183346084168e-05,1.994710230111745126e-07,1.461338725550217424e-06,6.489745206339405520e-04,2.408935751757023900e-09,1.783548040029496913e-10,5.970418004485423763e-11,1.353614122068895998e-08,3.379623557387036568e-14,7.680977079331071826e-14,4.147011644874185281e-11,6.209920245227541310e-11,3.103605362717972812e-10
2.079999999999999905e-01,7.070137221923246482e-04,1.277193552094648399e-07,1.250763802849871245e-05,2.039717132699149229e-07,1.592026722122812700e-06,6.925662527531431046e-04,2.223400685951612612e-09,1.734677477345300199e-10,5.804992575441136712e-11,1.321907763324561209e-08,3.364664984435179003e-14,7.421482026646687343e-14,4.394622527141628558e-11,6.581466839074855050e-11,3.297553327083890761e-10
2.084999999999999909e-01,7.473533574707647660e-04,1.344852750109182492e-07,1.229531494340396053e-05,2.083192670437850553e-07,1.720752722638998400e-06,7.329789451904619377e-04,2.036243382921191801e-09,1.675089422018930176e-10,5.602231280585835302e-11,1.281696777473824610e-08,3.367092829864614760e-14,7.130775075038880487e-14,4.622573013525538649e-11,6.923491642200314398e-11,3.477641674386053639e-10
2.089999999999999913e-01,7.837680977601250900e-04,1.407942975263357405e-07,1.207541034420319376e-05,2.124074054051027623e-07,1.842952569835630160e-06,7.694816465040676479e-04,1.850129989244081056e-09,1.605914585069100438e-10,5.367410575457315905e-11,1.233750633086701796e-08,3.390554832620253956e-14,6.884303911150451898e-14,4.826882872321394913e-11,7.229903650692741273e-11,3.640665889445391214e-10
2.094999999999999918e-01,8.155465119499368714e-04,1.464991056962174911e-07,1.184791908611327677e-05,2.161988817616336638e-07,1.957286884161675030e-06,8.013644434135602573e-04,1.667513092424764240e-09,1.528435796450620055e-10,5.106263320341033391e-11,1.178970401842260592e-08,3.431531725192961821e-14,6.740639979425293824e-14,5.003863801340037579e-11,7.495093534047906941e-11,3.783640250281444225e-10
2.099999999999999922e-01,8.420174612661633119e-04,1.514031554183205906e-07,1.161458704873221950e-05,2.197386293581030149e-07,2.066332550785947194e-06,8.279520138941038210e-04,1.490584272869945562e-09,1.444051029497816510e-10,4.824318176396752244e-11,1.118362199472822711e-08,3.481155969477152345e-14,6.724160993334380279e-14,5.150198176796293628e-11,7.714082090239657183e-11,3.903883567384278969e-10
2.104999999999999927e-01,8.625630134148505037e-04,1.553062614657246763e-07,1.137829702136374397e-05,2.231365403681711494e-07,2.175781783078240514e-06,8.486179283307636843e-04,1.321237993608072310e-09,1.354234088014658538e-10,4.526475642815833939e-11,1.053008140704640601e-08,3.528563602419296012e-14,6.820038085475071751e-14,5.263032571502690623e-11,7.882663942327778605e-11,3.999097939130703382e-10
2.109999999999999931e-01,8.766302620045610464e-04,1.580640782156238538e-07,1.114207932523599850e-05,2.265264040338205526e-07,2.292377866238114757e-06,8.627995044801124464e-04,1.161047387474243283e-09,1.260494346690682081e-10,4.216929263302331857e-11,9.840359157911757836e-09,3.564506641038100233e-14,6.982365527353424118e-14,5.340083250243862234e-11,7.997541126522521270e-11,4.067437398080369155e-10
2.114999999999999936e-01,8.837428398818205277e-04,1.596333857127403248e-07,1.090812607168304232e-05,2.300164279875517959e-07,2.421339479771156759e-06,8.700128867302789164e-04,1.011251968625130577e-09,1.164336958749114147e-10,3.899399309160579104e-11,9.125881211929518036e-09,3.583997434256782753e-14,7.151624636327737777e-14,5.379741572235549505e-11,8.056437727467284857e-11,4.107563682996684161e-10
2.119999999999999940e-01,8.835130698057351356e-04,1.600790446571902464e-07,1.067716565891443365e-05,2.336497049792386067e-07,2.564267371345518786e-06,8.698679484760242541e-04,8.727567879038505676e-10,1.067224916573821505e-10,3.577525043781297488e-11,8.397924506833260537e-09,3.587231145289984782e-14,7.274725402746901532e-14,5.381161680005366561e-11,8.058185189051004833e-11,4.118686894140268584e-10
2.124999999999999944e-01,8.756554282858733775e-04,1.595348296847899476e-07,1.044839981411933270e-05,2.373889461677193247e-07,2.718375402274813504e-06,8.620826425684672027e-04,7.461421012287717516e-10,9.705442623668374714e-11,3.255209008325797562e-11,7.667337781961151503e-09,3.578722236905843902e-14,7.320588434867149105e-14,5.344313223237702891e-11,8.002769149510064389e-11,4.100589432614269115e-10
2.129999999999999949e-01,8.600014044960834327e-04,1.581321418384491532e-07,1.021998519447120851e-05,2.411304638370185574e-07,2.877388760680792211e-06,8.464965379528247231e-04,6.316822531988644152e-10,8.755735916262710748e-11,2.936741259517628036e-11,6.944290451237920406e-09,3.565218350827184991e-14,7.286514723682850705e-14,5.269988061436077809e-11,7.891332364932729509e-11,4.053632335557194083e-10
2.134999999999999953e-01,8.365151353084027434e-04,1.559277095337965849e-07,9.989842642789338085e-06,2.447414258782971856e-07,3.033797472270155874e-06,8.230834271756037619e-04,5.293722113497443383e-10,7.834587746865570437e-11,2.626634996759151259e-11,6.238057097449332509e-09,3.553294264289278589e-14,7.194375003173241664e-14,5.159759628707594923e-11,7.726133349641723270e-11,3.978743846131294722e-10
2.139999999999999958e-01,8.053086487707062334e-04,1.528651486490736648e-07,9.756473435869195544e-06,2.481060208757510482e-07,3.181606280854535196e-06,7.919629961603922436e-04,4.389600251705243790e-10,6.951935518513237078e-11,2.329231447714863748e-11,5.556843339585073387e-09,3.547488174493091154e-14,7.079379864752927163e-14,5.015903404916602190e-11,7.510465217939999250e-11,3.877390759283331815e-10
2.144999999999999962e-01,7.666553525283252004e-04,1.487927233126909231e-07,9.519485833667319492e-06,2.511634548026453136e-07,3.318509295993852998e-06,7.534115557803970197e-04,3.599834224042500462e-10,6.116063550534402016e-11,2.048227569088584147e-11,4.907656826643592377e-09,3.549488863572229036e-14,6.976464770497671851e-14,4.841293354513430332e-11,7.248542504076838691e-11,3.751533734139920513e-10
2.149999999999999967e-01,7.210006279075440632e-04,1.435354256680870737e-07,9.279668380758349794e-06,2.539244694296197151e-07,3.446634446755490259e-06,7.078717296446345331e-04,2.918087799779316405e-10,5.333533981900297358e-11,1.786306758316199906e-11,4.296225046374525107e-09,3.558397653490837486e-14,6.909430599317050289e-14,4.639290340578041880e-11,6.945364807104754031e-11,3.603568346616112668e-10
2.154999999999999971e-01,6.689689442640364648e-04,1.369940747389307573e-07,9.038629676593422629e-06,2.564616419092055678e-07,3.571568624120033393e-06,6.559608141424602907e-04,2.336708017909824357e-10,4.609177853425469468e-11,1.545003050639615191e-11,3.726959612021949785e-09,3.571685908259336021e-14,6.886127593229447310e-14,4.413634570774028057e-11,6.606565176269936458e-11,3.436254162010495278e-10
2.159999999999999976e-01,6.113675798404855522e-04,1.292293810161440552e-07,8.798183876244323535e-06,2.588786412786266106e-07,3.700063184617007825e-06,5.984773549371610792e-04,1.847113852193119913e-10,3.946141339358647483e-11,1.324828664374415336e-11,3.202964803076410172e-09,3.586298890302454281e-14,6.900123389413123276e-14,4.168347163646219169e-11,6.238249142418071789e-11,3.252634526518976534e-10
2.164999999999999980e-01,5.491875729607594838e-04,1.204925549386326941e-07,8.559738092707081165e-06,2.612710613831527004e-07,3.837349730860598458e-06,5.364054034573087926e-04,1.440163506388284952e-10,3.345980146490907760e-11,1.125589090035162742e-11,2.726086473623721755e-09,3.599453441878046597e-14,6.936720001179397340e-14,3.907638987738459368e-11,5.846828384649174198e-11,3.055950092983355264e-10
2.169999999999999984e-01,4.836027350476647933e-04,1.111857046559880661e-07,8.323909934483574366e-06,2.636937247425168207e-07,3.985147370050998016e-06,4.709159773057934486e-04,1.106489347828229155e-10,2.808793787624963681e-11,9.467446072793982583e-12,2.296996073208487492e-09,3.608953123401682126e-14,6.979899670714191494e-14,3.635820774090239493e-11,5.438852109067184061e-11,2.849549289646432803e-10
2.174999999999999989e-01,4.159673683308578898e-04,1.017661429988543371e-07,8.090490928520758395e-06,2.661458773441336147e-07,4.141149067223407744e-06,4.033654385547057186e-04,8.367920169847905082e-11,2.333390748040850391e-11,7.876773470827748404e-12,1.915303499116928936e-09,3.613142784370021349e-14,7.017154145717625905e-14,3.357208515014514779e-11,5.020839593116757908e-11,2.636798991883371743e-10
2.179999999999999993e-01,3.478128329558885317e-04,9.263504236896184973e-08,7.858726025488770722e-06,2.685781310232020688e-07,4.300155397504271554e-06,3.352907518484984136e-04,6.220879521088480516e-11,1.917475409177832999e-11,6.477836616242888324e-12,1.579691842636771873e-09,3.610795208781597051e-14,7.040803233626815537e-14,3.076021892640207937e-11,4.599118608746705435e-11,2.420998554614259509e-10
2.184999999999999998e-01,2.808425054845920150e-04,8.406004978058755893e-08,7.627760653611829201e-06,2.709165064810317292e-07,4.456336394632963682e-06,2.684017871840216145e-04,4.539073142291771095e-11,1.557847845663093666e-11,5.264009525622101245e-12,1.288066810258067670e-09,3.601192151989393032e-14,7.046429925909668102e-14,2.796278973679545022e-11,4.179675723043589346e-11,2.205300110340445825e-10
2.190000000000000002e-01,2.169242070228001736e-04,7.616807636891565311e-08,7.397058861207349889e-06,2.730928215551596690e-07,4.605635807612616979e-06,2.045709022984527252e-04,3.244419280438506872e-11,1.250608141742107353e-11,4.226536029039610041e-12,1.037713678340602053e-09,3.584464041765545109e-14,7.030461244057734235e-14,2.521695112670768665e-11,3.768024902046030048e-11,1.992637653635400768e-10
