energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2,n5_l2_m-2,n5_l2_m+2,n5_l4_m-4,n5_l4_m-2,n5_l4_m+2,n5_l4_m+4
1.829999999999999960e-01,1.825618893594416442e-04,4.759807775603403566e-08,1.584484820316795980e-05,1.846423168642357908e-08,2.410783952304118796e-06,1.641787116616332280e-04,2.731298835769011699e-13,1.302842975922881058e-14,3.661464879441980355e-14,4.078313692826396026e-12,4.977558393149827584e-15,1.533613434155829630e-14,4.423174535215034745e-14,1.394572904984296036e-14,3.458393039054612780e-09,3.653822502016873126e-22,2.053529784411466237e-12,5.220197179939459431e-33,1.146276191789005503e-23,7.522489064014169109e-11,5.794308185663179671e-08
1.834999999999999964e-01,1.912197001120198039e-04,4.864583359792394627e-08,1.599331621828318430e-05,1.978780862173345602e-08,2.209164551352413784e-06,1.728841914502263525e-04,4.625801856382288314e-13,1.236319894698055640e-14,3.655159096804129172e-14,4.707462601309974294e-12,5.132843537504482853e-15,1.533943319662895623e-14,6.744425770412775053e-14,1.381283696935563197e-14,3.490784100589172502e-09,3.910933976603312770e-22,2.050366769907989677e-12,5.383117051277605144e-33,1.182126714376521762e-23,8.061508100643954858e-11,6.101547970281262896e-08
1.839999999999999969e-01,1.988888833462602987e-04,4.886727611328154322e-08,1.612811407232841841e-05,2.119065918726872904e-08,2.013138008656145245e-06,1.806102160393442311e-04,7.452490654983626528e-13,1.234635610476842005e-14,3.248944072451046242e-14,5.600388538449310613e-12,5.344745650430848926e-15,1.497312179436976196e-14,1.012708107274193942e-13,1.341669255080786795e-14,3.520211591213442564e-09,4.187019310953622055e-22,2.025410072192097437e-12,5.605385725174928084e-33,1.230984575659924459e-23,8.632667736339503684e-11,6.374220147351542941e-08
1.844999999999999973e-01,2.054288713560356507e-04,4.832282032462312464e-08,1.624342124698293724e-05,2.260617537419968453e-08,1.831589793224183041e-06,1.872132111241420519e-04,1.152913841896085268e-12,1.372118823105953914e-14,2.578794915504667280e-14,6.715675782313550809e-12,5.643425975134069488e-15,1.444764103311430100e-14,1.496837415471985303e-13,1.294139240392799069e-14,3.545412525292658197e-09,4.471768057544022590e-22,2.028122910997630497e-12,5.918615226772941993e-33,1.299778681640348851e-23,9.208857898878585024e-11,6.607257594550721658e-08
1.849999999999999978e-01,2.107128813589743261e-04,4.730180597991256735e-08,1.633711084251063549e-05,2.402092605203989447e-08,1.669680019300288766e-06,1.925631311746708765e-04,1.724152073793124165e-12,1.763589521172019340e-14,1.884215475577072917e-14,7.954139517151106119e-12,6.031467793662834787e-15,1.402854600992185807e-14,2.176555614240234284e-13,1.260406732409056822e-14,3.565925217829534027e-09,4.762520133740654741e-22,2.146708585235160743e-12,6.325502333076470457e-33,1.389102850085537655e-23,9.784688426123265997e-11,6.796070656058159927e-08
1.854999999999999982e-01,2.146296164717892061e-04,4.620609777042972747e-08,1.641151023976641563e-05,2.548441802551692312e-08,1.527429055616280023e-06,1.965459197108156532e-04,2.504784663950253623e-12,2.577821065551908263e-14,1.426847543131264277e-14,9.156427763966144832e-12,6.482661204691800811e-15,1.394656810898506348e-14,3.111682265164018586e-13,1.257915593044798209e-14,3.582253392359481119e-09,5.066106119971162579e-22,2.506504938123605623e-12,6.798555687000629807e-33,1.492936581793324190e-23,1.038047414657391676e-10,6.936633972044741967e-08
1.859999999999999987e-01,2.170847200320077150e-04,4.539438105329536108e-08,1.647255180899704941e-05,2.709654663683312723e-08,1.400349521879919344e-06,1.990653487616615106e-04,3.548098209964344854e-12,4.052640320086341398e-14,1.403722827103398665e-14,1.011339111003527988e-11,6.950950650944816098e-15,1.432264237019786991e-14,4.371936345427596961e-13,1.293866729360877335e-14,3.595680080326391077e-09,5.397353011907132944e-22,3.259059653894238944e-12,7.289478689628124056e-33,1.600700930581352090e-23,1.103711990413244731e-10,7.025551398124111983e-08
1.864999999999999991e-01,2.180022074226146381e-04,4.504738861644778613e-08,1.652764181883610095e-05,2.897521482796999939e-08,1.281662516125990776e-06,2.000445327624465969e-04,4.914790619534155565e-12,6.510953756708197764e-14,1.888462920578935266e-14,1.059436755266274611e-11,7.386161004320632905e-15,1.513388466046750939e-14,6.036708450824264828e-13,1.362919159488010163e-14,3.607803422372193757e-09,5.774449421922772166e-22,4.561896177617439365e-12,7.745659709500658328e-33,1.700871583486365959e-23,1.180291199896038529e-10,7.060109435057149991e-08
1.869999999999999996e-01,2.173260861897632792e-04,4.510488280500850078e-08,1.658304810110324673e-05,3.121462231276289621e-08,1.165079716460657998e-06,1.994274838004764466e-04,6.672587917909264768e-12,1.037684375491035524e-13,2.822817331708253118e-14,1.039737332684751038e-11,7.750716610077297788e-15,1.623050095287570446e-14,8.194974334431496622e-13,1.449270234186781375e-14,3.619969329755016787e-09,6.212651781238732114e-22,6.551239308684411592e-12,8.127703252081517358e-33,1.784819647378484892e-23,1.271649276168696423e-10,7.038332117922026231e-08
1.875000000000000000e-01,2.150223199012480041e-04,4.529611837064036445e-08,1.664176871639013583e-05,3.384919465342394960e-08,1.047031953896226361e-06,1.971809837476456875e-04,8.895486101782685559e-12,1.619082355722622025e-13,4.061399763808787345e-14,9.422029417386241156e-12,8.031421926919448766e-15,1.739454798866141879e-14,1.094535952483294531e-12,1.532273713359953671e-14,3.632810885781136951e-09,6.718614168161134836e-22,9.312013836942978893e-12,8.421782899617835640e-33,1.849517454662668994e-23,1.379211790815058434e-10,6.959047089076294292e-08
1.880000000000000004e-01,2.110811808312323468e-04,4.524872243386460346e-08,1.670263974103198314e-05,3.683695589881351041e-08,9.275720690227588503e-07,1.932968334481914032e-04,1.166258048618372830e-11,2.462334374528657675e-13,5.452056296588068396e-14,7.760917018296954339e-12,8.242458569124079312e-15,1.841678753596979136e-14,1.439618253415395709e-12,1.593640286970931920e-14,3.646059390680067464e-09,7.287563722903638746e-22,1.285077098083006866e-11,8.642784193533765771e-33,1.898226328234296931e-23,1.501282436823909212e-10,6.821964978277989524e-08
1.885000000000000009e-01,2.055198756111787869e-04,4.463123724153194505e-08,1.676095745994612401e-05,4.006946795296622247e-08,8.097894054112669605e-07,1.877942880796170712e-04,1.505645726964763282e-11,3.648566452392461537e-13,6.920990669112644795e-14,5.798731655307215058e-12,8.419166892641056281e-15,1.916302725679483744e-14,1.866517563029404290e-12,1.623993750577132909e-14,3.658686165651258410e-09,7.904581836360955329e-22,1.707753935597540773e-11,8.827784528596901146e-33,1.939067616893436812e-23,1.633441783383821625e-10,6.627765353129686819e-08
1.890000000000000013e-01,1.983851512322097577e-04,4.327351421570139174e-08,1.681032071879712470e-05,4.340565515017883988e-08,6.981728491512413550e-07,1.807223021231803371e-04,1.916113891451831207e-11,5.273720717893726581e-13,8.530688240608498058e-14,4.302559882381882696e-12,8.605529241195497570e-15,1.960764071714833716e-14,2.387855642453328953e-12,1.627185359294808253e-14,3.669309628956619423e-09,8.549723195022751951e-22,2.180189397464080044e-11,9.022928538585255526e-33,1.982147603151818428e-23,1.769919749079430280e-10,6.378175949898110812e-08
1.895000000000000018e-01,1.897554568858746756e-04,4.122042989541613321e-08,1.684496243780472162e-05,4.671768103391771655e-08,5.967098348876703399e-07,1.721611597465339742e-04,2.405959665482629219e-11,7.448845645442377021e-13,1.049000687261980865e-13,4.482623571668043975e-12,8.840261165208028526e-15,1.982623312530237487e-14,3.016920868454048196e-12,1.621993387600494190e-14,3.676706723591470653e-09,9.205199740067408534e-22,2.674695988709866846e-11,9.268843140554610789e-33,2.036363497382106864e-23,1.905460860416844806e-10,6.076030213729809144e-08
1.900000000000000022e-01,1.797422136801774353e-04,3.870262878631644082e-08,1.686169619443420118e-05,4.993220953403175788e-08,5.074989927036084130e-07,1.622231724080747096e-04,2.983086923190870502e-11,1.029984148852734006e-12,1.311479229961959771e-13,8.002516513342479940e-12,9.146370764931564955e-15,1.995548048768273263e-14,3.767389250056946757e-12,1.642124614336629417e-14,3.680236686329884863e-09,9.861985120824408562e-22,3.158290395785537896e-11,9.589688039094842453e-33,2.107006617751424307e-23,2.037004379612218626e-10,5.725291918612684831e-08
1.905000000000000027e-01,1.684898639065733053e-04,3.604119172856023854e-08,1.686079613277648224e-05,5.305190508122456053e-08,4.303331799451286868e-07,1.510523388692543156e-04,3.654685499526384127e-11,1.396655495427436103e-12,1.675632671910364826e-13,1.692217286232738584e-11,9.527155722320225267e-15,2.013949008791751310e-14,4.652958140027259048e-12,1.736261401427832006e-14,3.680027547944738457e-09,1.052333565948167102e-21,3.597900527922994628e-11,9.988955285191786307e-33,2.194844122326846424e-23,2.164563196568223996e-10,5.331043168070596511e-08
1.910000000000000031e-01,1.561746153040033858e-04,3.352779279649404558e-08,1.684556711414219232e-05,5.614943938739188133e-08,3.632492410560745603e-07,1.388230960231283547e-04,4.426887225852501331e-11,1.860111756932738481e-12,2.172632692975463034e-13,3.356538593346153249e-11,9.968803866290081715e-15,2.048445334377807061e-14,5.686915588002606374e-12,1.969953536737614516e-14,3.676872166424911217e-09,1.120385621194691128e-21,3.967084076444157127e-11,1.045219190754508830e-32,2.296716478722646636e-23,2.290986985243618366e-10,4.899440308551194113e-08
1.915000000000000036e-01,1.430020882555727555e-04,3.132860979615361695e-08,1.682086681262941712e-05,5.933673204301090814e-08,3.036499552552099068e-07,1.257384501498154752e-04,5.304410760098336717e-11,2.436543427394829231e-12,2.824678476349899351e-13,6.031539209257661374e-11,1.044728415979308856e-14,2.103671258007653819e-14,6.881673196521900534e-12,2.430465467990047037e-14,3.671891620550360902e-09,1.192443914327432100e-21,4.253660716940449759e-11,1.095422061553703784e-32,2.407118704910391091e-23,2.420720665703195396e-10,4.437647976639023942e-08
1.920000000000000040e-01,1.292043072628826228e-04,2.944729761969713691e-08,1.679121526644073619e-05,6.272154651670536257e-08,2.494361268722973640e-07,1.120278087365443435e-04,6.290209145001875479e-11,3.142775589442679249e-12,3.644128237826907125e-13,9.935481146141426046e-11,1.093605951605891220e-14,2.178730316640362955e-14,8.248287008261014479e-12,3.234590806237893688e-14,3.666106286824970704e-09,1.270500478667504673e-21,4.467424301507740816e-11,1.146722223417908679e-32,2.519968636002551647e-23,2.558051262841923855e-10,3.953762578514879555e-08
1.925000000000000044e-01,1.150365553568005056e-04,2.775611342488540805e-08,1.675923392363424039e-05,6.636816804544459121e-08,1.996820859302918307e-07,9.794473007267750684e-05,7.385135341173280240e-11,3.995831173392384800e-12,4.636663926197192071e-13,1.523777687778653183e-10,1.141166195098230476e-14,2.269428196097435808e-14,9.795982787761908506e-12,4.538418361075011280e-14,3.660078985573770076e-09,1.355782940461104229e-21,4.646901896329201660e-11,1.196657747740585842e-32,2.629883177596801555e-23,2.705523163972718210e-10,3.456732867451694594e-08
1.930000000000000049e-01,1.007744891597539295e-04,2.607627172719293758e-08,1.672497050126045543e-05,7.027688614003626261e-08,1.546672266608581665e-07,8.376462336721737561e-05,8.587641596222301426e-11,5.012403401258654935e-12,5.806730418775748295e-13,2.203102319912895987e-10,1.185591546208714413e-14,2.370789011577224389e-14,1.153169408063998645e-11,6.547490433908770585e-14,3.653754596184291046e-09,1.448400703660038997e-21,4.863999059467828241e-11,1.243319525418651543e-32,2.732684877898897610e-23,2.863119544651064378e-10,2.956278774957460989e-08
1.935000000000000053e-01,8.671163021636584575e-05,2.427037073064448967e-08,1.668627869817792460e-05,7.438923191874663054e-08,1.153907239785547359e-07,6.978224899100744913e-05,9.893528439387646088e-11,6.208246934386379261e-12,7.162645807015360758e-13,3.030780990669676860e-10,1.225560890309196692e-14,2.478519246799009314e-14,1.345961787445737067e-11,9.525901723250583048e-14,3.646536151238427637e-09,1.547433870092444218e-21,5.225364506536598774e-11,1.285316935955559026e-32,2.825324537833086424e-23,3.028490680260350427e-10,2.462803187553986809e-08
1.940000000000000058e-01,7.315701277589162297e-05,2.230811693982193997e-08,1.663999765475376625e-05,7.861554662040756321e-08,8.290117198535850369e-08,5.630876471559144534e-05,1.129575835980537905e-10,7.597503769876043476e-12,8.719050167524165980e-13,3.994607749136773160e-10,1.260168041789208164e-14,2.588890188667974552e-14,1.558079510932594079e-11,1.380350490905517777e-13,3.637544466868511430e-09,1.651417199134926193e-21,5.869473028797915287e-11,1.321692559846063912e-32,2.905694396559419324e-23,3.198087120662883268e-10,1.987287700356876406e-08
1.945000000000000062e-01,6.043251732681331837e-05,2.028110285723481805e-08,1.658338464454476172e-05,8.287268832511573977e-08,5.779098662984020658e-08,4.366808058652549252e-05,1.278434783896826662e-10,9.191986019544449441e-12,1.049559059043961940e-12,5.070611242987624451e-10,1.288986921611442685e-14,2.697526156682236903e-14,1.789273000222737912e-11,1.978114545139394421e-13,3.625943839922178989e-09,1.759013699379943639e-21,6.958796403406965957e-11,1.351991017955962390e-32,2.972781276752278661e-23,3.368698683978251198e-10,1.541163970417022635e-08
1.950000000000000067e-01,4.886936368388139338e-05,1.836584812744731521e-08,1.651520260461345895e-05,8.711604374894538829e-08,4.005604508429652297e-08,3.219241098982019919e-05,1.434634933197516110e-10,1.100044282475566218e-11,1.251237974087694980e-12,6.224115237093273370e-10,1.312341857803393935e-14,2.798286806681416375e-14,2.038906917796062482e-11,2.793432277326366353e-13,3.611203608446816460e-09,1.869597871661111046e-21,8.667003980990034382e-11,1.376543140155499571e-32,3.027293000933400808e-23,3.538752532075933728e-10,1.136156736906101037e-08
1.955000000000000071e-01,3.880341175559297447e-05,1.675616648706283543e-08,1.643605641477364319e-05,9.135290280249760862e-08,2.929957019917799055e-08,2.221709110759551530e-05,1.596593198262759311e-10,1.302784241584301544e-11,1.478410930239331796e-12,7.412213243746156389e-10,1.331653241215687334e-14,2.883452817128739488e-14,2.305936469456137541e-11,3.881559950413940226e-13,3.593205598108076314e-09,1.983507592120689880e-21,1.116185397788975258e-10,1.396829342515748064e-32,3.072458523523894765e-23,3.708842299387832471e-10,7.841008797957209675e-09
1.960000000000000075e-01,3.056926113578923296e-05,1.559698473218976403e-08,1.634791444232928351e-05,9.563238798762810135e-08,2.508442238635556693e-08,1.407488086382078451e-05,1.762456630366467081e-10,1.527470246689088405e-11,1.731518969680166101e-12,8.587545884335305738e-10,1.349594875110717235e-14,2.945735686178581785e-14,2.588894181696616299e-11,5.305546957638333807e-13,3.572180406239292756e-09,2.101860458412834860e-21,1.458520129114984062e-10,1.415645667836629537e-32,3.114394543207003194e-23,3.881292820925694405e-10,4.967403909007606889e-09
1.965000000000000080e-01,2.449351685293871402e-05,1.494803864545038668e-08,1.625309551288623035e-05,1.000170762076410869e-07,2.719240504199787508e-08,8.090051190082883894e-06,1.930131383028864789e-10,1.773650231061563079e-11,2.009774355590563092e-12,9.703098260926363939e-10,1.369803411853506153e-14,2.981558926453684155e-14,2.885888350630818872e-11,7.136054754980465764e-13,3.548528814371859870e-09,2.226009488430785209e-21,1.903222433311124416e-10,1.436800168707043762e-32,3.161441139329621491e-23,4.058971474033713716e-10,2.855196625734364314e-09
1.970000000000000084e-01,2.088784264713411195e-05,1.479006462738475336e-08,1.615320497767179151e-05,1.045490595301897989e-07,3.564219783890431193e-08,4.572513106608772483e-06,2.097321805413716687e-10,2.040320926711685955e-11,2.311296946392551766e-12,1.071757245208455986e-09,1.396041701408925171e-14,2.994133364593833927e-14,3.194613253944460222e-11,9.450730435559216088e-13,3.522627854622554925e-09,2.356861330500741245e-21,2.453242510450236385e-10,1.464236560756158940e-32,3.222240640649827430e-23,4.243868371105005997e-10,1.613762874986951127e-09
1.975000000000000089e-01,2.004244567062032418e-05,1.506597394868645523e-08,1.604849101508236620e-05,1.092253231308662800e-07,5.048599124903349662e-08,3.812134760878760458e-06,2.261578806685315474e-10,2.325894841056341898e-11,2.633490540799408416e-12,1.160075656117362778e-09,1.430977649094463433e-14,2.994569237903584517e-14,3.512370360678321336e-11,1.233295415834101085e-12,3.494717878890103293e-09,2.494337016142849356e-21,3.103507537044993700e-10,1.500754450224899182e-32,3.302931513151559923e-23,4.436055486661997581e-10,1.345404919120166574e-09
1.980000000000000093e-01,2.222041305232214041e-05,1.573425572574684782e-08,1.593788098401189399e-05,1.139931385992738032e-07,7.154997724961639895e-08,6.073253892594393486e-06,2.420356165149857708e-10,2.628184074417062220e-11,2.973461371199408129e-12,1.233822846916559635e-09,1.474982820906590470e-14,2.999851694984595947e-14,3.836099520005639356e-11,1.586985152733752471e-12,3.464921336614342140e-09,2.637197449216619804e-21,3.840151418936265727e-10,1.546749871453338888e-32,3.404386924514732969e-23,4.633465110903495943e-10,2.143414657375120812e-09
1.984999999999999820e-01,2.765294181420949521e-05,1.680801471177359956e-08,1.581964646723342218e-05,1.187674879872370572e-07,9.832376823717219615e-08,1.158929816906153077e-05,2.571073041316094494e-10,2.944402923561240339e-11,3.328271734203800074e-12,1.293472122526059473e-09,1.525458486354225307e-14,3.027776302703210827e-14,4.162419518703777521e-11,2.014959082837047589e-12,3.433377504942018297e-09,2.783306907019128972e-21,4.640606273383702541e-10,1.599508377911981778e-32,3.520665213586932647e-23,4.832574362544286977e-10,4.090174995574039533e-09
1.989999999999999825e-01,3.653512984447333014e-05,1.836165192818115917e-08,1.569237067437289441e-05,1.234630366452657784e-07,1.301161108852413335e-07,2.055741572310763106e-05,2.711180621777753009e-10,3.271190576855061664e-11,3.694907178069453632e-12,1.341555425247306383e-09,1.577088835571170446e-14,3.090377780534255834e-14,4.487678179862271316e-11,2.525812553135934978e-12,3.400419744051771566e-09,2.930228816287888513e-21,5.474638997108803085e-10,1.653469793906561611e-32,3.639590914964077613e-23,5.029695055548695895e-10,7.255264815405869476e-09
1.994999999999999829e-01,4.902179147293405037e-05,2.050360503800202331e-08,1.555576834226068787e-05,1.280268820148976495e-07,1.664269471244150365e-07,3.313309481084750311e-05,2.838230587264758220e-10,3.604654505673693543e-11,4.069977130736033014e-12,1.382570569645679221e-09,1.623117289902210051e-14,3.188341503976328120e-14,4.808012810156793695e-11,3.127564095836831075e-12,3.366697883447022946e-09,3.075912366664993435e-21,6.306306218230839368e-10,1.701565242105981915e-32,3.745686241192456821e-23,5.222310818133752392e-10,1.169356010411465685e-08
1.999999999999999833e-01,6.522282425695422828e-05,2.332981670977622988e-08,1.541098345574468017e-05,1.324578906044889856e-07,2.073323481264884740e-07,4.942487699754220733e-05,2.949942967688811610e-10,3.940434414793736341e-11,4.449303092411889959e-12,1.422635625435620206e-09,1.657346862249344037e-14,3.308872751874973397e-14,5.119421766488183527e-11,3.827298157363194066e-12,3.333168039648729000e-09,3.219191875300846488e-21,7.096688599610273642e-10,1.737313005605347575e-32,3.824764970523710961e-23,5.409884850805504170e-10,1.744336809444394955e-08
2.004999999999999838e-01,8.519796992496973115e-05,2.688115950285726102e-08,1.526022609010647840e-05,1.368040940653087636e-07,2.536292613104614456e-07,6.948938386802625835e-05,3.044270915789298135e-10,4.273785844059738196e-11,4.827615205905944404e-12,1.468904668144604608e-09,1.676235493418385616e-14,3.428409691578485829e-14,5.417846934774900638e-11,4.630826570631364352e-12,3.300926799182490688e-09,3.359898399556542905e-21,7.807164950790623034e-10,1.757013801777237562e-32,3.868742420230788862e-23,5.593790302164740005e-10,2.452467205817603359e-08
2.009999999999999842e-01,1.089512579055963823e-04,3.112524454024935391e-08,1.510590193581022979e-05,1.411389843631531196e-07,3.065802917690897495e-07,9.332693048222874999e-05,3.119459993042575699e-10,4.599681721950557224e-11,5.198546104743760116e-12,1.528791862330923068e-09,1.680336797935169311e-14,3.519760007634308760e-14,5.699265136113448019e-11,5.542376855997537510e-12,3.270932992664195184e-09,3.498543243082694686e-21,8.402909699234875301e-10,1.761259747131113484e-32,3.878938930819575708e-23,5.776394884051570934e-10,3.293758317976233779e-08
2.014999999999999847e-01,1.364258086483841981e-04,3.597062702401685343e-08,1.494961110229647405e-05,1.455266838224896299e-07,3.672993030380993033e-07,1.208779671525784302e-04,3.174099713427975611e-10,4.912929367631878063e-11,5.554992385991766719e-12,1.609080259066362391e-09,1.674496643859088800e-14,3.561413446473030298e-14,5.959784437525576050e-11,6.564302870316654684e-12,3.243710417055916930e-09,3.635710110821159334e-21,8.856252536004590297e-10,1.755139056789836332e-32,3.866522878511301880e-23,5.959701635022642570e-10,4.266108476769452194e-08
2.019999999999999851e-01,1.674998350619199389e-04,4.130558236630825071e-08,1.479145300256816360e-05,1.499909881026511212e-07,4.360301015361390495e-07,1.520204913534945921e-04,3.207165333411289620e-10,5.208299640811572148e-11,5.889759017319541559e-12,1.715013041318981624e-09,1.666618721546896129e-14,3.545692259240338290e-14,6.195739788377536819e-11,7.696806710718137767e-12,3.219138087174214214e-09,3.771414034760386055e-21,9.149531712313275009e-10,1.746940768260575956e-32,3.849665575502563950e-23,6.144150853163292298e-10,5.365211885056802023e-08
2.024999999999999856e-01,2.019845309894207502e-04,4.704198364589202674e-08,1.462994796032185284e-05,1.545019974065695729e-07,5.116809942239148462e-07,1.865684507923666175e-04,3.218048213120069700e-10,5.480664185208923958e-11,6.196277438134494850e-12,1.849474574167192527e-09,1.665319496116155925e-14,3.482554418546289876e-14,6.403781975050508678e-11,8.937663769946278518e-12,3.196405628450065261e-09,3.904700774574306482e-21,9.277104624975445529e-10,1.745695571806098388e-32,3.848146479551979764e-23,6.328135095656928846e-10,6.584502257834270650e-08
2.029999999999999860e-01,2.396241196718393003e-04,5.314281466676804566e-08,1.446262837806768688e-05,1.589868915314840787e-07,5.919160425473813421e-07,2.242710717431262862e-04,3.206573503576804863e-10,5.725136058691566319e-11,6.469149021574671335e-12,2.012364618638051435e-09,1.677215967144237066e-14,3.397287902686145705e-14,6.580954853361595888e-11,1.028195511681405178e-11,3.174152257635322633e-09,4.033663340626286326e-21,9.246250060040797223e-10,1.758332300512068130e-32,3.877118997509296699e-23,6.508487378413630584e-10,7.915129117092935810e-08
2.034999999999999865e-01,2.800978102521984908e-04,5.962025978770117485e-08,1.428707152575486127e-05,1.633612633551312726e-07,6.738777006519367132e-07,2.648130306144070873e-04,3.173004427663693075e-10,5.937208562988970573e-11,6.704330977282860291e-12,2.200251633073584108e-09,1.704762151932224190e-14,3.322540854157556104e-14,6.724757929800422857e-11,1.172182854904442859e-11,3.150742419348490883e-09,4.155881800933314234e-21,9.076801509723822003e-10,1.787410401048971170e-32,3.942142623110477696e-23,6.681790330738861673e-10,9.345963846501157367e-08
