energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1
3.069999999999999951e-01,1.084934695681673414e-10,5.348218912929149888e-11,4.526111918270417484e-16,4.228396331420347002e-17,2.136992938535412902e-17,5.501076417379131317e-11
3.079999999999999960e-01,1.105073579911159266e-10,5.433451244909803737e-11,6.864663079987437630e-16,1.769808795555544671e-17,9.040335154444392322e-18,5.617213233728677987e-11
3.089999999999999969e-01,1.117648782591946106e-10,5.439721013305327401e-11,1.037739105486870495e-15,1.870703354016843881e-18,1.014675023218662388e-18,5.736662750165747573e-11
3.099999999999999978e-01,1.128263958020542061e-10,5.427561186992869771e-11,1.510174322527910939e-15,5.469910232934167279e-18,2.613311805843013809e-18,5.854926567458094024e-11
3.109999999999999987e-01,1.144184711630581530e-10,5.474232123181017923e-11,2.074148011600795551e-15,2.550421855344836589e-17,1.235110156070866502e-17,5.967403792791625399e-11
3.119999999999999996e-01,1.169385774795952202e-10,5.622503887744558115e-11,2.689787035025434465e-15,4.760141021035219914e-17,2.309315686272944252e-17,6.071077812054755057e-11
3.130000000000000004e-01,1.201695658699738043e-10,5.850961163598942206e-11,3.342969017497394142e-15,5.619779587385875349e-17,2.714999437917557234e-17,6.165652791717663727e-11
3.140000000000000013e-01,1.234107531791648960e-10,6.086685492531964564e-11,4.069316295844235294e-15,4.538097069409266720e-17,2.167401415769067540e-17,6.253976188256455090e-11
3.150000000000000022e-01,1.259555011784988856e-10,6.253181320117313853e-11,4.945254968072272769e-15,2.279240608339429723e-17,1.056643705886822265e-17,6.341870936351453391e-11
3.160000000000000031e-01,1.276022105238772894e-10,6.322207214077085980e-11,6.043920698446604763e-15,4.016803800459337749e-18,1.629104195703013879e-18,6.437408881649997980e-11
3.170000000000000040e-01,1.288453368581284593e-10,6.334344322338768684e-11,7.376398454135673502e-15,1.605496092478990024e-18,1.058768094023218996e-18,6.549451457202246403e-11
3.180000000000000049e-01,1.305937105228246964e-10,6.373095864653358829e-11,8.851281087313689920e-15,1.651647483692224997e-17,9.186854598482886731e-18,6.685387489187436388e-11
3.190000000000000058e-01,1.335800310786913889e-10,6.508443228331646427e-11,1.027909839204206390e-14,3.782907201500272293e-17,2.038533300948991940e-17,6.848526148257785307e-11
3.200000000000000067e-01,1.378467323407027128e-10,6.747339237003750933e-11,1.142540307880032486e-14,5.063734870388986432e-17,2.706768991261039097e-17,7.036183686254778262e-11
3.210000000000000075e-01,1.426628075652995991e-10,7.025492502602092684e-11,1.208998978878404733e-14,4.636206929490551028e-17,2.488167786487433674e-17,7.239572130574272600e-11
3.220000000000000084e-01,1.469518580340292478e-10,7.248049130652221635e-11,1.217520883269174122e-14,2.829433994321275790e-17,1.548981169422469349e-17,7.445914773452269601e-11
3.230000000000000093e-01,1.499692115439814652e-10,7.353622539774881276e-11,1.171208766896720062e-14,8.800090103141334043e-18,5.157118517662781625e-18,7.642126010135504453e-11
3.240000000000000102e-01,1.517859684948314872e-10,7.358908361065712577e-11,1.083537616058714174e-14,5.157538814205186522e-19,3.240015234190778396e-19,7.818604866825835329e-11
3.249999999999999556e-01,1.532501827896566263e-10,7.352332262614864659e-11,9.724353339472714845e-15,7.846297771803733640e-18,3.329573640004749903e-18,7.971712463429709059e-11
3.259999999999999565e-01,1.554358186110699949e-10,7.438467605865875439e-11,8.540636374806278380e-15,2.450336089760527895e-17,1.115642341160265081e-17,8.104256625625212060e-11
3.269999999999999574e-01,1.589359334558274608e-10,7.668625041371000423e-11,7.390348840947572704e-15,3.836960601095099147e-17,1.783811103760848132e-17,8.224223648555946896e-11
3.279999999999999583e-01,1.634724736378303671e-10,8.004105056339870027e-11,6.320284927235530953e-15,3.994551679424677494e-17,1.865945428041120840e-17,8.342504418453334310e-11
3.289999999999999591e-01,1.680938139770737871e-10,8.338520730888534628e-11,5.338319856346607223e-15,2.848884027342630284e-17,1.321346587336471612e-17,8.470322664602595497e-11
3.299999999999999600e-01,1.718387463330895910e-10,8.566622731575453672e-11,4.438808829918098345e-15,1.192935800720797419e-17,5.366764492561441693e-18,8.616806291238262350e-11
3.309999999999999609e-01,1.744231675447225280e-10,8.654916052404206047e-11,3.617784561371847412e-15,1.077131315708869166e-18,3.952385319456647125e-19,8.787038776374924940e-11
3.319999999999999618e-01,1.764759210927919435e-10,8.666261582237400019e-11,2.874882667962501457e-15,2.368205505768586058e-18,1.401324276446400180e-18,8.981042661822019617e-11
3.329999999999999627e-01,1.791437627853893299e-10,8.719984439920088604e-11,2.209271573156538774e-15,1.399725115302000234e-17,7.417724599707419106e-18,9.194168769963953956e-11
3.339999999999999636e-01,1.833130711320170761e-10,8.912164815311937055e-11,1.618616013564616493e-15,2.766327476765426272e-17,1.429316338357109961e-17,9.418976240644599081e-11
3.349999999999999645e-01,1.889700400441967432e-10,9.248918801215697500e-11,1.103813776962424222e-15,3.433155015124560169e-17,1.755778965540860780e-17,9.647969632892299862e-11
3.359999999999999654e-01,1.951483190799023240e-10,9.638748871592951197e-11,6.744616955096447798e-16,2.999096729695785242e-17,1.526960308832689828e-17,9.876011064170692073e-11
3.369999999999999662e-01,2.005296395570311111e-10,9.951573689480874416e-11,3.476457400362175081e-16,1.776920536039239728e-17,9.042381578736308167e-18,1.010135282048953936e-10
3.379999999999999671e-01,2.043184173538192005e-10,1.010677012277612128e-10,1.376157811169474914e-16,5.409741202141675572e-18,2.771346825180085485e-18,1.032505703291888403e-10
3.389999999999999680e-01,2.068065155368078209e-10,1.013112766822783927e-10,4.194447772393295747e-17,1.030882784193015300e-19,5.407514068005238165e-20,1.054951967528882808e-10
3.399999999999999689e-01,2.092287829245646561e-10,1.014568866730661143e-10,3.413061477228050820e-17,4.104683915789798942e-18,2.013030060703565787e-18,1.077718560031697998e-10
3.409999999999999698e-01,2.129744286201720332e-10,1.028735348674556364e-10,6.944557422164537346e-17,1.375740513119063110e-17,6.816691570993386567e-18,1.101008037330454600e-10
3.419999999999999707e-01,2.186598507980457619e-10,1.061603231368835900e-10,1.021518868447689261e-16,2.221849192312294419e-17,1.104371134301448179e-17,1.124993922470720478e-10
3.429999999999999716e-01,2.256850135404684982e-10,1.107024239071450147e-10,1.043010637538577709e-16,2.392458309456460896e-17,1.191028316758642221e-17,1.149824494973934848e-10
3.439999999999999725e-01,2.325949175476757501e-10,1.150368973686173330e-10,7.488373224138389798e-17,1.795005971239895470e-17,8.945666784104107602e-18,1.175579183995996634e-10
3.449999999999999734e-01,2.380359036248982528e-10,1.178145291195867697e-10,3.417921125480071338e-17,8.298120544434305892e-18,4.139983928173589456e-18,1.202213278879957290e-10
3.459999999999999742e-01,2.416838799866865829e-10,1.187272081883118837e-10,7.459346486906783751e-18,1.136559106952210164e-18,5.684736470715391419e-19,1.229566626339954304e-10
3.469999999999999751e-01,2.445130536514376021e-10,1.187660900895587921e-10,8.428973198990437278e-18,8.238755764804934000e-19,4.094564166790999367e-19,1.257469538995736220e-10
3.479999999999999760e-01,2.481932282797297618e-10,1.196046610601346363e-10,3.206741346025834744e-17,7.214653702013099319e-18,3.596416958636924077e-18,1.285885243411110282e-10
3.489999999999999769e-01,2.539861458762779801e-10,1.224889507767259393e-10,5.989072207392226324e-17,1.587003154689845445e-17,7.917911796133904717e-18,1.314971114208866381e-10
3.499999999999999778e-01,2.618690186146521007e-10,1.273702513935909578e-10,7.285249181613550543e-17,2.098246491835029630e-17,1.047438593453675468e-17,1.344986629117184880e-10
3.509999999999999787e-01,2.704929312905370378e-10,1.328827696719125818e-10,6.312231042228937759e-17,1.914564726896977794e-17,9.561403533030712017e-18,1.376100697892632330e-10
3.519999999999999796e-01,2.780442511410093322e-10,1.372190860118105054e-10,3.777752812281141846e-17,1.157222293627677161e-17,5.781042576646642631e-18,1.408251099984051969e-10
3.529999999999999805e-01,2.834651569730550767e-10,1.393464282261102034e-10,1.313544252641601842e-17,3.324670373224690619e-18,1.661185654394559275e-18,1.441187106256463353e-10
3.539999999999999813e-01,2.872178730089587000e-10,1.397495012704050821e-10,4.102402608460414368e-18,1.590739529650161554e-20,7.682444252897604345e-21,1.474683676125611611e-10
3.549999999999999822e-01,2.910481301990340136e-10,1.401718099699377139e-10,1.526936892715059776e-17,4.086701076907479729e-18,2.042104927178705595e-18,1.508762988309213516e-10
3.559999999999999831e-01,2.968594784695917444e-10,1.424863012510626746e-10,3.873722729381582762e-17,1.310239031136666332e-17,6.548179635066525816e-18,1.543731188307318372e-10
3.569999999999999840e-01,3.054232953126013885e-10,1.474256623563374833e-10,5.939390407384956554e-17,2.125408921635990903e-17,1.062170905080421974e-17,1.579975416865615816e-10
3.579999999999999849e-01,3.157986184778769753e-10,1.540317680409286089e-10,6.418964013066123019e-17,2.315767726833809824e-17,1.157099413195900146e-17,1.617667515186368085e-10
3.589999999999999858e-01,3.258950704899768083e-10,1.602332051936224642e-10,4.997077916343866922e-17,1.747587193825320318e-17,8.728788970119950429e-18,1.656617891209142554e-10
3.599999999999999867e-01,3.338518620839172581e-10,1.642097629851752624e-10,2.540879201489785159e-17,7.923597856865667088e-18,3.954278110927672775e-18,1.696420618120740093e-10
3.609999999999999876e-01,3.393299143659509019e-10,1.656502026344086958e-10,5.870264296739227090e-18,9.010036577677682447e-19,4.475764628533330175e-19,1.736797045126977868e-10
3.619999999999999885e-01,3.438269018235674145e-10,1.660401123467113734e-10,4.063102001324743361e-18,1.254780428440838727e-18,6.292154834518231190e-19,1.777867835297581282e-10
3.629999999999999893e-01,3.497488450828893712e-10,1.677369344862171079e-10,2.191293986177131368e-17,8.980693512335781204e-18,4.492866442633580812e-18,1.820118752101724832e-10
3.639999999999999902e-01,3.588111016730406837e-10,1.724048289465609881e-10,4.877932495549434653e-17,1.911993624046478466e-17,9.556978089833619461e-18,1.864061952702404359e-10
3.649999999999999911e-01,3.708315184145853120e-10,1.798465361747721434e-10,6.762546751628004694e-17,2.499375403147245434e-17,1.248465353179174301e-17,1.909848771359381254e-10
3.659999999999999920e-01,3.837642987476275133e-10,1.880492153776277037e-10,6.581407884115639913e-17,2.266210162729855881e-17,1.131196070129707112e-17,1.957149835818586462e-10
3.669999999999999929e-01,3.950149984382296558e-10,1.944729361579536955e-10,4.380780975306077868e-17,1.362028823176745214e-17,6.791830248190701876e-18,2.005419980603477528e-10
3.679999999999999938e-01,4.031992815468158666e-10,1.977635866602664600e-10,1.573864497194387067e-17,3.884775437162733727e-18,1.932455322192648312e-18,2.054356733306736895e-10
3.689999999999999947e-01,4.091603219397220343e-10,1.987412078068983077e-10,7.237147191337056586e-19,2.707434321867796823e-20,1.355696330576482051e-20,2.104191133684776663e-10
3.699999999999999956e-01,4.155084435552223496e-10,1.999517909588990222e-10,1.009541075527554272e-17,4.778666838505968363e-18,2.393032980146203699e-18,2.155566353292127715e-10
3.709999999999999964e-01,4.249242227840296880e-10,2.040159715285015044e-10,3.907913552348940343e-17,1.515072801768079418e-17,7.572887239529891046e-18,2.209081894527774169e-10
3.719999999999999973e-01,4.383278245704011686e-10,2.118422370471206353e-10,6.910523250642375432e-17,2.435774162073120643e-17,1.216415636543906733e-17,2.264854818961500597e-10
3.729999999999999982e-01,4.541648108498197540e-10,2.219197540343391572e-10,7.993093199427735054e-17,2.630083694462986842e-17,1.312602041315769809e-17,2.322449374576911991e-10
3.739999999999999991e-01,4.693547757707795192e-10,2.312304069283469996e-10,6.368992481090256580e-17,1.964573962260945976e-17,9.798305469347661000e-18,2.381242757084626364e-10
3.750000000000000000e-01,4.813349210089446892e-10,2.372400395724739979e-10,3.102817316560427750e-17,8.774133936158889541e-18,4.371775880000674159e-18,2.440948372623876884e-10
3.760000000000000009e-01,4.898509033191988958e-10,2.396622305082208386e-10,4.492994194904912074e-18,9.425788719688112211e-19,4.675574384253346102e-19,2.501886669078475080e-10
3.770000000000000018e-01,4.972537993163824618e-10,2.407750698497904424e-10,3.191698698287943951e-18,1.494806354066192774e-18,7.486936593676389420e-19,2.564787240313933034e-10
3.780000000000000027e-01,5.070252682097107464e-10,2.439978291358267704e-10,2.922050408351520396e-17,1.028186484759972840e-17,5.136873956416741125e-18,2.630273944346411255e-10
3.790000000000000036e-01,5.214541468864962822e-10,2.516105857989776239e-10,6.560392461700148974e-17,2.167884955321344616e-17,1.082357327827147397e-17,2.698434629811713121e-10
3.800000000000000044e-01,5.400148894494667867e-10,2.631338275707318422e-10,8.764768738628168382e-17,2.823570097505325629e-17,1.409232391768793660e-17,2.768809319030226629e-10
3.810000000000000053e-01,5.595938360175679666e-10,2.755136891236658964e-10,8.007369931445147378e-17,2.559572487398505272e-17,1.277152552816208092e-17,2.840800284529523739e-10
3.820000000000000062e-01,5.765002377946379063e-10,2.850822726931430050e-10,4.793396946147879991e-17,1.544075413332110105e-17,7.702249431276730789e-18,2.914178940245218204e-10
3.830000000000000071e-01,5.889739204647554312e-10,2.900441365499044729e-10,1.342945952301321251e-17,4.474396990957097713e-18,2.230200514410610987e-18,2.989297637807938950e-10
3.840000000000000080e-01,5.984977971458189552e-10,2.918122025332737408e-10,6.310995387490906304e-19,4.555273217716930906e-20,2.228633567091394083e-20,3.066855939136067033e-10
3.850000000000000089e-01,6.089570821515914379e-10,2.942149674831472930e-10,1.871884886320833747e-17,5.259042696432501754e-18,2.627306194325740545e-18,3.147420880632463915e-10
3.860000000000000098e-01,6.241119777133069239e-10,3.010039466957172479e-10,5.551311213655093329e-17,1.682443122789245525e-17,8.402374099405772109e-18,3.231079502776722810e-10
3.870000000000000107e-01,6.450271443243917505e-10,3.132793270555228011e-10,8.587557095598541297e-17,2.714209509219237512e-17,1.355360727440505913e-17,3.317476906975955988e-10
3.880000000000000115e-01,6.692137184569090790e-10,3.285956372371828380e-10,8.910562858418251555e-17,2.932471545220163604e-17,1.464245599898002018e-17,3.406179481469261859e-10
3.890000000000000124e-01,6.921584993127156405e-10,3.424524268520141599e-10,6.318007680125499892e-17,2.184587550669719243e-17,1.090690414703050831e-17,3.497059765278450714e-10
3.900000000000000133e-01,7.103183796196689762e-10,3.512770162920308780e-10,2.598575143770869624e-17,9.670157206035835009e-18,4.826545927197072038e-18,3.590413228451834835e-10
3.910000000000000142e-01,7.236094437542095995e-10,3.549339062312155947e-10,2.853664378277913448e-18,1.014157763483965155e-18,5.054846518497574205e-19,3.686755331496872111e-10
3.920000000000000151e-01,7.356626370684732481e-10,3.570127528763986625e-10,9.188630691779671438e-18,1.831678529731606058e-18,9.175174564617625171e-19,3.786498722542478775e-10
3.930000000000000160e-01,7.515526118932489177e-10,3.625753346559230106e-10,4.018591500169962709e-17,1.172501498981891417e-17,5.862978658820992439e-18,3.889772194634173022e-10
3.940000000000000169e-01,7.744168815385278749e-10,3.747680461198804024e-10,7.448524332720997016e-17,2.410929155771672344e-17,1.205065956740360131e-17,3.996487247734530841e-10
3.950000000000000178e-01,8.032166960956727941e-10,3.925624269767880952e-10,8.892800285428456894e-17,3.061327268461832156e-17,1.529739103625218276e-17,4.106541342802181280e-10
3.960000000000000187e-01,8.332332818176247137e-10,4.112370936067120753e-10,7.414280552084004654e-17,2.678409852784506184e-17,1.337959132695624486e-17,4.219960739044172497e-10
3.970000000000000195e-01,8.591113178093095799e-10,4.254225479726923513e-10,4.046413599911109360e-17,1.519306921487125935e-17,7.585190497420549169e-18,4.336887065942216267e-10
3.980000000000000204e-01,8.785099354450152275e-10,4.327616687260942499e-10,1.053781725839620016e-17,3.750375525342700572e-18,1.869698038196048349e-18,4.457482505610301807e-10
3.990000000000000213e-01,8.938972409690973988e-10,4.357076255050443312e-10,3.975176840531891945e-18,3.142609007348198191e-19,1.597962337480920056e-19,4.581896110148190553e-10
4.000000000000000222e-01,9.111542562525672731e-10,4.401204861522846331e-10,2.448224970586256886e-17,7.275269688234468963e-18,3.646040937947573061e-18,4.710337346967223631e-10
4.010000000000000231e-01,9.357606113904446090e-10,4.514454756731877917e-10,5.785379560078316610e-17,1.987321079006955534e-17,9.944012747520885919e-18,4.843150480462377665e-10
4.020000000000000240e-01,9.690342385532025648e-10,4.709595842025587092e-10,8.177488384296679302e-17,2.945370591543243083e-17,1.472600387894821985e-17,4.980745283960500919e-10
4.030000000000000249e-01,1.007004987613727899e-09,4.946671366951742810e-10,8.063856245661095151e-17,2.943682095912369709e-17,1.470676763470215561e-17,5.123377261364026557e-10
4.040000000000000258e-01,1.042850138050988537e-09,5.157538468415947644e-10,5.558379099578680308e-17,1.985741409850527662e-17,9.911237182466666378e-18,5.270962058569513801e-10
4.050000000000000266e-01,1.071433971464537124e-09,5.291187401790942190e-10,2.338704518780723267e-17,7.313866554610336206e-18,3.643551848332840411e-18,5.423151969409793522e-10
4.060000000000000275e-01,1.092963302727181739e-09,5.349922341496187903e-10,5.223448197490554880e-18,3.664417240158169211e-19,1.818332869769728667e-19,5.579710628058397073e-10
4.070000000000000284e-01,1.113196316771307675e-09,5.391031223214138070e-10,1.279535981427006461e-17,3.609066250844414192e-18,1.814495240145839484e-18,5.740931762309725597e-10
4.080000000000000293e-01,1.139851154373811273e-09,5.490786377434896194e-10,4.083754621333927283e-17,1.455118577283731566e-17,7.286960730764805604e-18,5.907724539546288855e-10
4.090000000000000302e-01,1.177448281496846900e-09,5.693289826613447878e-10,7.074323840604966920e-17,2.544831143745695057e-17,1.272420632162067012e-17,6.081191899197459809e-10
4.100000000000000311e-01,1.224034668013656123e-09,5.978402415234291938e-10,8.284076436493433605e-17,2.873721036131154155e-17,1.435137460927540988e-17,6.261943005608775809e-10
4.110000000000000320e-01,1.272158983387945761e-09,6.271916594821852820e-10,6.929520903197572909e-17,2.223571800885870761e-17,1.108943325908714149e-17,6.449672212854001252e-10
4.120000000000000329e-01,1.313692493252718980e-09,6.493504910133616466e-10,3.922918521509794229e-17,1.050456497589074258e-17,5.227164774365640066e-18,6.643419472784424064e-10
4.130000000000000338e-01,1.345419859309831815e-09,6.611770283349271894e-10,1.269813459843375365e-17,1.524391313350980482e-18,7.527677823881366168e-19,6.842428159996109966e-10
4.140000000000000346e-01,1.371600252516467653e-09,6.669002161215890498e-10,7.421452123971494690e-18,1.121934721337343519e-18,5.677805985652831965e-19,7.047000272837110106e-10
4.150000000000000355e-01,1.401543768046407164e-09,6.756785915312711796e-10,2.698158140387392173e-17,9.066986805840316796e-18,4.544097630614435690e-18,7.258651359224699961e-10
4.160000000000000364e-01,1.443555797471919153e-09,6.956224506903866301e-10,5.835618008434069210e-17,1.946752762426339769e-17,9.731560328810770909e-18,7.479332592262645258e-10
4.170000000000000373e-01,1.499189714736862000e-09,7.281687228582170010e-10,8.055527492830825609e-17,2.501727238293753957e-17,1.248540240871379659e-17,7.710208738206951775e-10
4.180000000000000382e-01,1.561788061523109254e-09,7.666977912528198674e-10,7.870842812891402020e-17,2.201364195882831322e-17,1.096931309388792352e-17,7.950901585789061694e-10
4.190000000000000391e-01,1.620593029508081003e-09,8.006077591623256073e-10,5.415007686174822226e-17,1.268127495949172631e-17,6.305887638396813149e-18,8.199851972085159635e-10
4.199999999999999845e-01,1.667951321145231456e-09,8.223863643700848303e-10,2.358743934577535084e-17,3.361739250941633848e-18,1.663450361901756232e-18,8.455649281625177004e-10
4.209999999999999853e-01,1.704845792920713762e-09,8.330051491099301955e-10,7.775285003400061523e-18,3.201132894481801205e-20,1.692227427477195010e-20,8.718406359865649742e-10
4.219999999999999862e-01,1.740831136521981995e-09,8.418181331501182585e-10,1.734807638001250996e-17,4.339991141524233095e-18,2.175836624738816206e-18,8.990129795079594907e-10
4.229999999999999871e-01,1.788054382007152426e-09,8.606835085521406839e-10,4.554310463583080468e-17,1.278611135955624562e-17,6.386198042005809531e-18,9.273708087395977728e-10
4.239999999999999880e-01,1.853098842617225869e-09,8.959827333074281227e-10,7.289072865175351660e-17,1.937840918090270011e-17,9.661281336600373517e-18,9.571160073793786087e-10
4.249999999999999889e-01,1.932135095709431945e-09,9.438951902878841801e-10,8.066365124918440068e-17,1.974090661583276403e-17,9.828711973637076912e-18,9.882397951882775863e-10
4.259999999999999898e-01,2.012941251257845027e-09,9.923942522783133146e-10,6.374321856520249320e-17,1.385161940211510827e-17,6.887498642553466929e-18,1.020546914497195127e-09
4.269999999999999907e-01,2.082851737185213145e-09,1.029030803685906841e-09,3.395493335419254249e-17,5.730437829257732999e-18,2.844436297666938380e-18,1.053820890969498713e-09
4.279999999999999916e-01,2.137543409363503269e-09,1.049524547600799974e-09,1.163357378166669440e-17,5.430505664661586176e-19,2.687441931241009719e-19,1.088018849317334642e-09
4.289999999999999925e-01,2.184653362622364761e-09,1.061297620969966247e-09,1.145431517129775398e-17,1.217332668053289656e-18,6.109092838160974109e-19,1.123355728369841190e-09
4.299999999999999933e-01,2.239387763614734203e-09,1.079177696638423687e-09,3.250774368495056962e-17,6.773283524782765962e-18,3.377877993667420917e-18,1.160210024317405260e-09
4.309999999999999942e-01,2.314614392658813308e-09,1.115705989676883804e-09,5.942321246031149635e-17,1.325384504904756921e-17,6.600386677330278878e-18,1.198908323704485475e-09
4.319999999999999951e-01,2.411902800552222446e-09,1.172366991914677639e-09,7.342227879372052205e-17,1.642156737363458892e-17,8.173709864532324499e-18,1.239535710619988578e-09
4.329999999999999960e-01,2.519758393352716523e-09,1.237850249183846013e-09,6.526739603167224176e-17,1.438857335532192128e-17,7.161768856020016132e-18,1.281908057351132567e-09
4.339999999999999969e-01,2.620759516093106736e-09,1.295024872618473029e-09,4.106567935577390905e-17,8.591750983718538035e-18,4.279094995380982081e-18,1.325734589538108246e-09
4.349999999999999978e-01,2.703283907742033130e-09,1.332416509196029869e-09,1.729410276679878615e-17,2.689520404172079442e-18,1.342905124962990172e-18,1.370867377219474924e-09
4.359999999999999987e-01,2.770050182048707939e-09,1.352580821892149005e-09,9.097430814732390374e-18,2.217390808966947192e-19,1.127070287517525721e-19,1.417469350724681837e-09
4.369999999999999996e-01,2.837359342728204375e-09,1.371378549246479228e-09,2.029760598894182092e-17,2.500439873534803520e-18,1.243463642368853805e-18,1.465980769440215711e-09
4.380000000000000004e-01,2.924909452989687796e-09,1.408013239570698576e-09,4.175070765989166177e-17,7.930349052059626715e-18,3.945883506580854373e-18,1.516896159792049131e-09
4.390000000000000013e-01,3.042548937472434078e-09,1.472055853280461103e-09,5.842857001215781921e-17,1.306132154496493859e-17,6.505441926098946849e-18,1.570493006196639456e-09
4.400000000000000022e-01,3.182894745524805877e-09,1.556201216859780774e-09,5.966390156804800181e-17,1.469403268075942074e-17,7.326956414612057852e-18,1.626693446980134560e-09
4.410000000000000031e-01,3.325331297353751752e-09,1.640170024354136696e-09,4.548994218801982722e-17,1.180351400818017609e-17,5.893546344458636611e-18,1.685161209812612585e-09
4.420000000000000040e-01,3.449450891940355560e-09,1.703865748872173687e-09,2.546209522639463693e-17,6.167708303303082675e-18,3.085274289889838203e-18,1.745585108353103976e-09
4.430000000000000049e-01,3.549342159410268793e-09,1.741369300140845014e-09,1.173782059021805206e-17,1.315182844437801187e-18,6.604238036987605348e-19,1.807972845555996552e-09
4.440000000000000058e-01,3.638921277171653175e-09,1.766162301366521334e-09,1.155564794331944882e-17,3.712110743451207854e-19,1.828331398870186739e-19,1.872758963695439698e-09
4.450000000000000067e-01,3.743961204150264091e-09,1.803322721035566074e-09,2.369716052167213430e-17,4.069486916254406108e-18,2.025815572062039805e-18,1.940638453322235224e-09
4.460000000000000075e-01,3.885333930936816573e-09,1.873121459855947045e-09,4.021293647408574468e-17,1.018161216265113487e-17,5.080977647900352922e-18,2.012212415605343725e-09
4.470000000000000084e-01,4.064385727016995701e-09,1.976719506335291133e-09,5.143738444040703993e-17,1.482251049754545137e-17,7.406300196729490236e-18,2.087666147015509708e-09
4.480000000000000093e-01,4.260717495573702130e-09,2.094015991762064169e-09,5.112205682430687856e-17,1.491818077290027872e-17,7.460381498341046866e-18,2.166701430311019016e-09
4.490000000000000102e-01,4.444856477471567287e-09,2.196058009386723321e-09,3.935760853924312499e-17,1.029121133496677124e-17,5.149692160472296778e-18,2.248798413286331994e-09
4.500000000000000111e-01,4.598207456262435525e-09,2.264539436761003609e-09,2.245578196889200964e-17,3.935702403153901802e-18,1.970352659217366142e-18,2.333667991139594950e-09
4.510000000000000120e-01,4.727049184684736774e-09,2.305441015048450786e-09,1.003074594680074818e-17,1.588311523914766626e-19,7.926399671741708602e-20,2.421608159367445006e-09
4.520000000000000129e-01,4.860421709385323349e-09,2.346915465067763835e-09,1.020671836857994320e-17,1.708623212141869624e-18,8.543856669445352695e-19,2.513506231547832249e-09
4.530000000000000138e-01,5.032088436942253474e-09,2.421649745862901382e-09,2.474647250511916682e-17,7.804561481162417947e-18,3.906056925144269715e-18,2.610438654622261603e-09
4.540000000000000147e-01,5.257789207911197203e-09,2.544695758454495996e-09,4.676604206760765384e-17,1.450292021490181399e-17,7.259073213826876901e-18,2.713093380928666107e-09
4.550000000000000155e-01,5.523162933772889273e-09,2.701766923965069378e-09,6.337935927629513351e-17,1.728606567736279891e-17,8.650657626210285779e-18,2.821395920491737181e-09
4.560000000000000164e-01,5.791581302493531378e-09,2.856949290855795359e-09,6.314138020647300158e-17,1.418289214181148759e-17,7.094751309655430141e-18,2.934631927218712665e-09
4.570000000000000173e-01,6.028103100875401161e-09,2.976052114063349776e-09,4.442064538538313973e-17,7.246626732293180416e-18,3.621816819263465983e-18,3.052050931522962994e-09
4.580000000000000182e-01,6.224276708536663277e-09,3.050684497717655085e-09,1.867312762997330909e-17,1.264670405779877566e-18,6.304318359121324022e-19,3.173592190250778862e-09
4.590000000000000191e-01,6.406656271538603100e-09,3.106422167166192607e-09,4.692029889636351909e-18,4.925419364252585968e-19,2.495877344370640535e-19,3.300234098938250767e-09
4.600000000000000200e-01,6.621746605825885954e-09,3.188082029937508741e-09,1.600929062791478419e-17,5.650344661312855846e-18,2.835225498504689516e-18,3.433664551393515726e-09
4.610000000000000209e-01,6.905821888904358318e-09,3.330410120315881661e-09,4.970376220664768754e-17,1.332246107499878000e-17,6.673224699156204343e-18,3.575411698889029318e-09
4.620000000000000218e-01,7.259281476525502031e-09,3.533299432723419307e-09,8.570655716828889010e-17,1.826035530479897101e-17,9.136343494293884819e-18,3.725981930698826278e-09
4.630000000000000226e-01,7.643755608431538345e-09,3.759129733241470455e-09,9.924588848704042661e-17,1.703159245703729095e-17,8.511853741664787042e-18,3.884625750400732968e-09
4.640000000000000235e-01,8.005964737422287199e-09,3.955974707378306502e-09,7.907672863956514806e-17,1.045822651569795810e-17,5.218421826979297845e-18,4.049989935290603657e-09
4.650000000000000244e-01,8.314105947506737734e-09,4.092792133190812884e-09,3.815636713396453509e-17,3.095719235961843348e-18,1.539374940025573313e-18,4.221313771524463901e-09
4.660000000000000253e-01,8.582575564513933724e-09,4.183188107267071733e-09,7.151588784775253836e-18,7.868367075714751997e-20,4.057029785002184313e-20,4.399387449976018853e-09
4.670000000000000262e-01,8.866782347342151424e-09,4.280230226855067795e-09,1.325912197774826673e-17,3.533113035369763432e-18,1.777096470518317909e-18,4.586552101917751553e-09
4.680000000000000271e-01,9.228956940917227455e-09,4.443347211285643963e-09,5.882234256171517419e-17,1.108069090230450078e-17,5.551510830732127340e-18,4.785609654177038209e-09
4.689999999999999725e-01,9.696118530584957810e-09,4.697842386666325315e-09,1.164245654891195648e-16,1.749358380200816092e-17,8.748059269127185988e-18,4.998276001252424030e-09
4.699999999999999734e-01,1.023875697638715519e-08,5.014530173507748913e-09,1.463844958374887600e-16,1.833745073206007527e-17,9.156105811692603659e-18,5.224226629001352231e-09
4.709999999999999742e-01,1.078701316889182181e-08,5.325509635666423307e-09,1.257600067916724206e-16,1.304554987478360689e-17,6.502365070952512844e-18,5.461503387917477077e-09
