energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2,n5_l2_m-2,n5_l2_m+2,n5_l4_m-4,n5_l4_m-2,n5_l4_m+2,n5_l4_m+4
1.839999999999999969e-01,2.026453045448325984e-04,4.886729746991731780e-08,1.612811592287424786e-05,2.084400265577176812e-08,2.013138008659493566e-06,1.836192848717112811e-04,7.467649334121230552e-13,4.453608786301514260e-08,3.248943504485740447e-14,3.507353792173865845e-14,3.520196904302574319e-09,1.410250281960596889e-14,1.178167107836554541e-13,1.416806459210311982e-14,5.705783854004460982e-15,1.893580482507278299e-08,3.306724418295787359e-18,7.356506759858615477e-12,7.480540292384726853e-07,1.593427419476245797e-22,7.194517612618989579e-33
1.844999999999999973e-01,2.093226113327068276e-04,4.832284169504950881e-08,1.624342337860074635e-05,2.223614892305553625e-08,1.831589793235692101e-06,1.903322896472588210e-04,1.154361333700159968e-12,4.616429940635782447e-08,2.578794676573421757e-14,1.366758885013013521e-13,3.545364456228217151e-09,1.354634592706161743e-14,1.649426594723142825e-13,1.373086079554425790e-14,6.491530327033996528e-15,1.962808600007595148e-08,3.427621362284658378e-18,7.847833256059324524e-12,7.754024097576338857e-07,1.664984377690950008e-22,8.064544198036632641e-33
1.849999999999999978e-01,2.147178737523066565e-04,4.730182753244835511e-08,1.633711305842789772e-05,2.362656233834964980e-08,1.669680019318499763e-06,1.957713424267244198e-04,1.725505082029931730e-12,4.748352164916931953e-08,1.884215467482261935e-14,3.973720418052705317e-13,3.565813613441625835e-09,1.309346046127455575e-14,2.317501974924194026e-13,1.343991072824390034e-14,7.494578216581356802e-15,2.018899064849844963e-08,3.525580101533476373e-18,8.338548074258442220e-12,7.975607860049255448e-07,1.731407796148626886e-22,9.152347713017763410e-33
1.854999999999999982e-01,2.187174210923003518e-04,4.620611981426302114e-08,1.641151225386448500e-05,2.506351975613247907e-08,1.527429055637840399e-06,1.998204864898307548e-04,2.506017605874314084e-12,4.846563065984638171e-08,1.426847615511459248e-14,9.268272817382848020e-13,3.582052337497634028e-09,1.294386754678903860e-14,3.243330081176157592e-13,1.349809101662970283e-14,8.643043336181316360e-15,2.060656099999969843e-08,3.598514248515585000e-18,8.845689430334480618e-12,8.140567571751193108e-07,1.790118746565775766e-22,1.038115256752616304e-32
1.859999999999999987e-01,2.212248929303719310e-04,4.539440386756625223e-08,1.647255329239377802e-05,2.664496678049638880e-08,1.400349521900467305e-06,2.023818906641465878e-04,3.549191719257795726e-12,4.908689900994916858e-08,1.403722830390289863e-14,1.879703311422974544e-12,3.595375442944164930e-09,1.319988320336778806e-14,4.496191061421663702e-13,1.399259089571854055e-14,9.806056388465561109e-15,2.087070868204783833e-08,3.644664447440083703e-18,9.403824991363257650e-12,8.244917647695787586e-07,1.837324885659830057e-22,1.161288404745792343e-32
1.864999999999999991e-01,2.221627032448595133e-04,4.504741228946232487e-08,1.652764247322136546e-05,2.848678851261131407e-08,1.281662516141208358e-06,2.033773884399795644e-04,4.915735016576973475e-12,4.932836922608839834e-08,1.888462757524173676e-14,3.466280502589534482e-12,3.607399462425976234e-09,1.383785032697604348e-14,6.153728798912832226e-13,1.486673741033276631e-14,1.080800396129646428e-14,2.097337346924314864e-08,3.662626297230734773e-18,1.005385375829087183e-11,8.285473629144818141e-07,1.868360755470335705e-22,1.266328712912968522e-32
1.869999999999999996e-01,2.214736938412512437e-04,4.510490714464728637e-08,1.658304774720345220e-05,3.068190531089851582e-08,1.165079716467240503e-06,2.027500591226575298e-04,6.673383201538268581e-12,4.917623746515975911e-08,2.822816989771057867e-14,5.963656736701913881e-12,3.619492469792163758e-09,1.472434983828383819e-14,8.302607166177005916e-13,1.594212637618621570e-14,1.145513171909759530e-14,2.090868635816456440e-08,3.651379106487753434e-18,1.082856984777122938e-11,8.259916599503720614e-07,1.878313178433692998e-22,1.332990548125847318e-32
1.875000000000000000e-01,2.191231379366922560e-04,4.529614291859821472e-08,1.664176737831772512e-05,3.326489444645055213e-08,1.047031953892556802e-06,2.004661311523874543e-04,8.896138532564073194e-12,4.862231533671050039e-08,4.061399316942332583e-14,9.727044009540973823e-12,3.632308883514585181e-09,1.566839640852780353e-14,1.103951301135178466e-12,1.698208016897438301e-14,1.157523708584839590e-14,2.067316585548987529e-08,3.610320545927664451e-18,1.174017651465155753e-11,8.166870725000743380e-07,1.862950832301379858e-22,1.343363758524658985e-32
1.880000000000000004e-01,2.151011399305985340e-04,4.524874657594853157e-08,1.670263770271039779e-05,3.619568852369609440e-08,9.275720690091601598e-07,1.965172687641292813e-04,1.166309713393537159e-11,4.766458468508336131e-08,5.452055875092593299e-14,1.520055996302506217e-11,3.645594720643266885e-09,1.648858703035447122e-14,1.447197052711929860e-12,1.777434390366793510e-14,1.107420650891222587e-14,2.026595378894171963e-08,3.539308324000243848e-18,1.277453288477361567e-11,8.005996412071019680e-07,1.820044815534725899e-22,1.287778232770426671e-32
1.885000000000000009e-01,2.094253113674516599e-04,4.463126036999620840e-08,1.676095527010172852e-05,3.936933173918060900e-08,8.097894053898088631e-07,1.909230479254713322e-04,1.505684067844082283e-11,4.630779823799636807e-08,6.920990406787342271e-14,2.292679846633910833e-11,3.658323386800507828e-09,1.707030252717301682e-14,1.871838295025897674e-12,1.820738195508185309e-14,1.001711853541805528e-14,1.968907063159550468e-08,3.438705418614581327e-18,1.389459720692037979e-11,7.778091175404664461e-07,1.751255948929709032e-22,1.173267661736871737e-32
1.890000000000000013e-01,2.021434226956756949e-04,4.327353588161460414e-08,1.681031912704480068e-05,4.264913721756509197e-08,6.981728491251855627e-07,1.837332387141600359e-04,1.916138400082675003e-11,4.456403324582906027e-08,8.530688215868401383e-14,3.355437066227726436e-11,3.669097780514885719e-09,1.739385824635309299e-14,2.390687828876004511e-12,1.832149603098641844e-14,8.745092552254727573e-15,1.894765086390478437e-08,3.309422001557096195e-18,1.505212897909278084e-11,7.485182620141468038e-07,1.664842337584747650e-22,1.035769217050117710e-32
1.895000000000000018e-01,1.933355977428217022e-04,4.122044989578398350e-08,1.684496225574749181e-05,4.591159832405140502e-08,5.967098348607160574e-07,1.750294628686804171e-04,2.405969111815296147e-11,4.245309349831117320e-08,1.049000706211331227e-13,4.784254539917575543e-11,3.676659163817814873e-09,1.752707527045576920e-14,3.017283565102688133e-12,1.832988659071632274e-14,8.040654407501179155e-15,1.805011390347063585e-08,3.152946321639727248e-18,1.620353936966408878e-11,7.130595968873906501e-07,1.579476745526690951e-22,9.574065123907887837e-33
1.900000000000000022e-01,1.831155967007455881e-04,3.870264715853666446e-08,1.686169809083748637e-05,4.908666655177159604e-08,5.074989926791234434e-07,1.649259030182817433e-04,2.983079744693411506e-11,4.000268125602003462e-08,1.311479255870704021e-13,6.666209546784351231e-11,3.680312018871929115e-09,1.758966892134507757e-14,3.765528714069393938e-12,1.861967882752552308e-14,9.353336620547120461e-15,1.700823724450773532e-08,2.971358751768650753e-18,1.732410637422562092e-11,6.718982954759600259e-07,1.529439939296600554e-22,1.090095709522947560e-32
1.905000000000000027e-01,1.716308574784710219e-04,3.604120866188843111e-08,1.686080038821283791e-05,5.217852356436204885e-08,4.303331799255414734e-07,1.535689570311962119e-04,3.654660407303532743e-11,3.724831326072825645e-08,1.675632679492979908e-13,9.099148246226730350e-11,3.680116093611856496e-09,1.770649176320875641e-14,4.649260745708311879e-12,1.975270783325063808e-14,1.509357930375378628e-14,1.583712081623579213e-08,2.767327105188029487e-18,1.841530582837538140e-11,6.256307739677299768e-07,1.571374088563023220e-22,1.686333084056410579e-32
1.910000000000000031e-01,1.590612137630593103e-04,3.352780850145852558e-08,1.684557337502823478e-05,5.525928403617728331e-08,3.632492410425441090e-07,1.411359680286192826e-04,4.426843819682126376e-11,3.423301250598851490e-08,2.172632650261400350e-13,1.219075954989685125e-10,3.676792582014700945e-09,1.796851357718936819e-14,5.681794908249230484e-12,2.248682731216495844e-14,2.899751950362596245e-14,1.455505601674508362e-08,2.544085583353611239e-18,1.950258896410885843e-11,5.749795175906129122e-07,1.792656597104117196e-22,3.137447034227022779e-32
1.915000000000000036e-01,1.456165037618723282e-04,3.132862438618694556e-08,1.682087389437643047e-05,5.843836810115726219e-08,3.036499552476125507e-07,1.278333245013534892e-04,5.304349947225235482e-11,3.100684720244767234e-08,2.824678350414051246e-13,1.605704018608604730e-10,3.671401561259485342e-09,1.841443439282479940e-14,6.875476041698197918e-12,2.783084620986745924e-14,5.655906429259237727e-14,1.318332977630660802e-08,2.305402649559012361e-18,2.062457311259426003e-11,5.207853406424259220e-07,2.321314165566171299e-22,6.018944816195130951e-32
1.920000000000000040e-01,1.315335174455514158e-04,2.944731105034073188e-08,1.679122105816070439e-05,6.181953067429605859e-08,2.494361268694921497e-07,1.138942560023429315e-04,6.290133237112779456e-11,2.762639589664694479e-08,3.644128000525152757e-13,2.082010717450426570e-10,3.664929395613940453e-09,1.903527079899045963e-14,8.241251121930471375e-12,3.713365224780697203e-14,1.055197044621551751e-13,1.174599720335943576e-08,2.055543654708579542e-18,2.181787618554839593e-11,4.639984063230989845e-07,3.337261135302580851e-22,1.114195587357075091e-31
1.925000000000000044e-01,1.170728051718820690e-04,2.775612550966171026e-08,1.675923544102496599e-05,6.546206368155259146e-08,1.996820859305686516e-07,9.957654524615783135e-05,7.385047828063253895e-11,2.415419231324848784e-08,4.636663558500512058e-13,2.660534014392903105e-10,3.657948066691731727e-09,1.979411467604266432e-14,9.788255126412534639e-12,5.219617211448768208e-14,1.864012921469746953e-13,1.026964557695261881e-08,1.799232124609411720e-18,2.310342389273759853e-11,4.056689060021105489e-07,5.084525452656369922e-22,1.960921743023010294e-31
1.930000000000000049e-01,1.025157458026944128e-04,2.607628221728662094e-08,1.672496411956590179e-05,6.936070554908505498e-08,1.546672266624391799e-07,8.516018990952837456e-05,8.587546714423924985e-11,2.065815799387790013e-08,5.806729912909022019e-13,3.353786717873991686e-10,3.650467852072970705e-09,2.064798574042169867e-14,1.152339367081227813e-11,7.538835740540891655e-14,3.130623166948085843e-13,8.783153114414357503e-09,1.541610204390115838e-18,2.447935926142353792e-11,3.469375335459101466e-07,7.884016536233977888e-22,3.287354826333761469e-31
1.935000000000000053e-01,8.816198664102273253e-05,2.427037942121213041e-08,1.668626057428458458e-05,7.345112626888246390e-08,1.153907239800245895e-07,7.094486122919843412e-05,9.893430723209581575e-11,1.721098563520401586e-08,7.162645166402545449e-13,4.173844297593681407e-10,3.642020243420583363e-09,2.156025802810935380e-14,1.345091128195905072e-11,1.097543993193528778e-13,5.032535142124360385e-13,7.317426747960521502e-09,1.288195365033607354e-18,2.592297847131209339e-11,2.890251317823053441e-07,1.214627976495876632e-21,5.279625647624553038e-31
1.940000000000000058e-01,7.432703009757853140e-05,2.230812375845394721e-08,1.663996431853834564e-05,7.763762303714568266e-08,8.290117198593054210e-08,5.724690103378709237e-05,1.129566235505863041e-10,1.388941044568709234e-08,8.719049405227755166e-13,5.131880544282170713e-10,3.631915417462240770e-09,2.249925364292817659e-14,1.557195117641007513e-11,1.590963364856904784e-13,7.791434128552706410e-13,5.905092275123463145e-09,1.044828543099654151e-18,2.740050540182646781e-11,2.332204585537541291e-07,1.838356077259148183e-21,8.170237306836370237e-31
1.945000000000000062e-01,6.133949160370684266e-05,2.028110790160530056e-08,1.658333370770014863e-05,8.183100097608960025e-08,5.779098662941617395e-08,4.439561589096662853e-05,1.278425808069928152e-10,1.077331097670788746e-08,1.049558972712841201e-12,6.237663455595367724e-10,3.619554968144707494e-09,2.342742785400689446e-14,1.788413281312179391e-11,2.280349042283797146e-13,1.167778583504509322e-12,4.580112010610377687e-09,8.176091636740959293e-19,2.888046076871747273e-11,1.808650892568510719e-07,2.722036811523800776e-21,1.224289896658509328e-30
1.950000000000000067e-01,4.953750045329592737e-05,1.836585164333770240e-08,1.651513350455560624e-05,8.598099711801157810e-08,4.005604508333406855e-08,3.272875507033882992e-05,1.434627056958334228e-10,7.944611942982321001e-09,1.251237880327193610e-12,7.499027319636583531e-10,3.604669284908272434e-09,2.429157047171702471e-14,2.038118770864537410e-11,3.220520251025871412e-13,1.701437562055077678e-12,3.377318271254942615e-09,6.128147845050383523e-19,3.034510542646732623e-11,1.333349943072066215e-07,3.940158960881741503e-21,1.783623726999811611e-30
1.955000000000000071e-01,3.926389322628449555e-05,1.675616880365200125e-08,1.643597108681587674e-05,9.009041771868674178e-08,2.929957019842825720e-08,2.258724063697525674e-05,1.596586952683111768e-10,5.486005610157809773e-09,1.478410832270006423e-12,8.921340152512643801e-10,3.587390936170346917e-09,2.502450953803071538e-14,2.305269540986194683e-11,4.475186092941126014e-13,2.417832873395144860e-12,2.331869753608992379e-09,4.368063656356652571e-19,3.179542980570014143e-11,9.201906984967093588e-08,5.579711385243654884e-21,2.534590577704149994e-30
1.960000000000000075e-01,3.086019554275998240e-05,1.559698618774259900e-08,1.634781780022687161e-05,9.420613800252576055e-08,2.508442238656222311e-08,1.430937649409730653e-05,1.762452631413854047e-10,3.479546785960022193e-09,1.731518871303722263e-12,1.050698820377892724e-09,3.568150198360031707e-09,2.556273256182357571e-14,2.588394931158795441e-11,6.117044139036138536e-13,3.360113791349951484e-12,1.478654205739110975e-09,2.959230335657516225e-19,3.324797747362811249e-11,5.829554575849699908e-08,7.740186755848876442e-21,3.522459509798748305e-30
1.965000000000000080e-01,2.465976539932837535e-05,1.494803953704999562e-08,1.625299562059416043e-05,9.839188791343024425e-08,2.719240504365255395e-08,8.224836118479686989e-06,1.930130338337647122e-10,2.005194150284983842e-09,2.009774261251125160e-12,1.225490096648952894e-09,3.547453879857263061e-09,2.587500064552319392e-14,2.885596143450514714e-11,8.227569803712817481e-13,4.576624607066591221e-12,8.516683103366559287e-10,1.963715468621636485e-19,3.472524048190669865e-11,3.350749205645851940e-08,1.053302283809079960e-20,4.797947026926038909e-30
1.970000000000000084e-01,2.098072454936527421e-05,1.479006520407701577e-08,1.615311281660252195e-05,1.026952406128527734e-07,3.564219784213153392e-08,4.648693825696682061e-06,2.097324491916341160e-10,1.139362198925244190e-09,2.311296861181689646e-12,1.416014084000883955e-09,3.525653012685986648e-09,2.598905759456621007e-14,3.194559515133470958e-11,1.089629291308829533e-12,6.120379729793863102e-12,4.834020919489538557e-10,1.441150789319241287e-19,3.624400870802112479e-11,1.893850267130217667e-08,1.408039229196742625e-20,6.416663218755322533e-30
1.975000000000000089e-01,2.011932452983049055e-05,1.506597444567319028e-08,1.604841979162511948e-05,1.071233438537766920e-07,5.048599125363601558e-08,3.875647127046027095e-06,2.261586024152871429e-10,9.535196298600266034e-10,2.633490470331566896e-12,1.621358116036512989e-09,3.502802253937194670e-09,2.600119585108773556e-14,3.512580349068912904e-11,1.421935324300055381e-12,8.048227507103350602e-12,4.042430639782138748e-10,1.447638698817541265e-19,3.780680479661482833e-11,1.578915767708581220e-08,1.851327615253056996e-20,8.438231215001692429e-30
1.980000000000000093e-01,2.234416777032889788e-05,1.573425641825444292e-08,1.593784497870969291e-05,1.116378654856197615e-07,7.154997725526105298e-08,6.174437771534452828e-06,2.420368681160478048e-10,1.512836044983131699e-09,2.973461321325222756e-12,1.840169465677263081e-09,3.478667718952701374e-09,2.605858346160603647e-14,3.836595213297927593e-11,1.829720890819737634e-12,1.041968811732786239e-11,6.419008955981189796e-10,2.034678359891597332e-19,3.940010029063617721e-11,2.515429495072087335e-08,2.396878704469123869e-20,1.092506508648358308e-29
1.984999999999999820e-01,2.789132353458941647e-05,1.680801595932278705e-08,1.581965949363241920e-05,1.161711383710581212e-07,9.832376824365023796e-08,1.178238245717542163e-05,2.571091547420347447e-10,2.874855396679101780e-09,3.328271710582219810e-12,2.070647150037272759e-09,3.452872051004550595e-09,2.631529432446388313e-14,4.163221855360369520e-11,2.323151975280502056e-12,1.329546587864102867e-11,1.220843416345747074e-09,3.248095510633179552e-19,4.100001361141166292e-11,4.800072860135567325e-08,3.058674266324177154e-20,1.394080710347337347e-29
1.989999999999999825e-01,3.696000470172078204e-05,1.836165418613678201e-08,1.569244428325331929e-05,1.206562084376799551e-07,1.301161108927093848e-07,2.089991391462563280e-05,2.711205716510240127e-10,5.088172102397164519e-09,3.694907185665302947e-12,2.310548203807534583e-09,3.425105516162466643e-09,2.687539950647881653e-14,4.488807484435164057e-11,2.912139030365879024e-12,1.673565170353620263e-11,2.161733717299128086e-09,5.126959029193937251e-19,4.258291483312969414e-11,8.514500965042719547e-08,3.850552553439903875e-20,1.754844137274271831e-29
1.994999999999999829e-01,4.970826899395500533e-05,2.050360882992205813e-08,1.555590996532034876e-05,1.250573599040618869e-07,1.664269471335230494e-07,3.368511092734968986e-05,2.838262790321191853e-10,8.191104623861934514e-09,4.069977173331434509e-12,2.557209417718788903e-09,3.395304946910580890e-09,2.774468474352350341e-14,4.809487253535729613e-11,3.605927121979459238e-12,2.079764666792692847e-11,3.480866138745756341e-09,7.702482135230526672e-19,4.413619886590627952e-11,1.372311416433330395e-07,4.785730032860075396e-20,2.180811675358685288e-29
1.999999999999999833e-01,6.624827395050055618e-05,2.332982257301356090e-08,1.541119472160203433e-05,1.293873316336763878e-07,2.073323481383304181e-07,5.024832343504253976e-05,2.949982755246880895e-10,1.221039224343158204e-08,4.449303172211712136e-12,2.807584939909075087e-09,3.363718763663031927e-09,2.881235312716744968e-14,5.121254641597303197e-11,4.412683909582803350e-12,2.553385285438632303e-11,5.189612092281686146e-09,1.099693000713909836e-18,4.566436157759132625e-11,2.047086836347294579e-07,5.876269518702453435e-20,2.677472770288244293e-29
2.004999999999999838e-01,8.664093355602897378e-05,2.688116793218203071e-08,1.526050155647322627e-05,1.337030352475827913e-07,2.536292613263377547e-07,7.064711638238405263e-05,3.044318755367191703e-10,1.715996926722264855e-08,4.827615323284635931e-12,3.058299478620378374e-09,3.330827802725821390e-09,2.987460270139813708e-14,5.420043939187048760e-11,5.339109424173576217e-12,3.098919318043001882e-11,7.293898784354229273e-09,1.502257773218461662e-18,4.718748860372590431e-11,2.878121517350118359e-07,7.132508953613238720e-20,3.249531776841738647e-29
2.009999999999999842e-01,1.108902707804140455e-04,3.112525595442319329e-08,1.510622846013543189e-05,1.380808090812887985e-07,3.065802917901320596e-07,9.488181008724862620e-05,3.119516352633081194e-10,2.303988400594725582e-08,5.198546258138216208e-12,3.305716154772747399e-09,3.297155462217867116e-09,3.069635590163340992e-14,5.701822638619751993e-11,6.390077011101150809e-12,3.719853804038470961e-11,9.793749488074976613e-09,1.978077322203071078e-18,4.873252180197547963e-11,3.865428508499473040e-07,8.562468810288450116e-20,3.900638708163898969e-29
2.014999999999999847e-01,1.389381481457755308e-04,3.597064176855515246e-08,1.494996801890115056e-05,1.425812104682659841e-07,3.672993030648610976e-07,1.228918627321539997e-04,3.174165026415484985e-10,2.983542207980985072e-08,5.554992571909487849e-12,3.546017366221018539e-09,3.263049351604857378e-09,3.109167474090336066e-14,5.962689096285659233e-11,7.568300192298538629e-12,4.418413276585400761e-11,1.268291069139090417e-08,2.526115480348122586e-18,5.032083349750913962e-11,5.006541371827106166e-07,1.017125981000103923e-19,4.633120189921526685e-29
2.019999999999999851e-01,1.706602172877192531e-04,4.130560074793249883e-08,1.479181319181236778e-05,1.472182460346646190e-07,4.360301015682798735e-07,1.545532391536267073e-04,3.207239916587485859e-10,3.751646899158029780e-08,5.889759230416734176e-12,3.775296377101472678e-09,3.228529765509554739e-09,3.099405220832046150e-14,6.198969297143130886e-11,8.874012463038361977e-12,5.195313468389639843e-11,1.594858098804525642e-08,3.144105558329834130e-18,5.195736702094937598e-11,6.296406988516928026e-07,1.196051604585865159e-19,5.447721951352466758e-29
2.024999999999999856e-01,2.058637764890255614e-04,4.704200597891363812e-08,1.463027979344502200e-05,1.519466139261173196e-07,5.116809942600947997e-07,1.896767873099030948e-04,3.218132154863353605e-10,4.603711712826931418e-08,6.196277671329422583e-12,3.989656770667514010e-09,3.193272762383750444e-09,3.048915343959620952e-14,6.407306491638514256e-11,1.030465044650396030e-11,6.049537966274586900e-11,1.957124391219783727e-08,3.828510489789415429e-18,5.362613414271945937e-11,7.727319417233914006e-07,1.392788113686644481e-19,6.343375335986508151e-29
2.029999999999999860e-01,2.442878074416190331e-04,5.314284130604050843e-08,1.446289841188925363e-05,1.566734111468519795e-07,5.919160425854310150e-07,2.280075554292777806e-04,3.206666555725947157e-10,5.533550091640908758e-08,6.469149266191240305e-12,4.185316435116887361e-09,3.156739357768175347e-09,2.979488876914811887e-14,6.584738895011871737e-11,1.185454505719095711e-11,6.978150296277365297e-11,2.352459780053702358e-08,4.574502115438769830e-18,5.529434690579022146e-11,9.288892075154978297e-07,1.606657614947042020e-19,7.317000827786000698e-29
2.034999999999999865e-01,2.856049373965394178e-04,5.962029112934217982e-08,1.428724771788705310e-05,1.612907007794152155e-07,6.738777006892902309e-07,2.692249664423626977e-04,3.173105940967394265e-10,6.533383987980625957e-08,6.704331223254309906e-12,4.358712417622064356e-09,3.118401058827287922e-09,2.919271247217458557e-14,6.728762969681437837e-11,1.351464529544686195e-11,7.976153591155203193e-11,2.777557407104776032e-08,5.375958688115256596e-18,5.692391147352985365e-11,1.096806484418393450e-06,1.836507724003674190e-19,8.363361250710899091e-29
